QUERY_ID,DOC_ID,SCORE,ENGINE,RANK
140,22108,2,(BM25|STS)+Reranker+LLM,4
140,102918,2,(BM25|STS)+Reranker+LLM,5
140,26341,2,(BM25|STS)+Reranker+LLM,9
140,33077,2,(BM25|STS)+Reranker+LLM,10
140,21924,1,(BM25|STS)+Reranker+LLM,3
140,22113,1,(BM25|STS)+Reranker+LLM,7
140,22856,1,(BM25|STS)+Reranker+LLM,8
140,34635,1,BM25+LLM,80
140,17902,1,BM25+LLM,274
140,129445,0,BM25+LLM,546
140,39212,0,BM25+LLM,570
140,25410,0,BM25+LLM,972
141,110879,3,(BM25|STS)+Reranker+LLM,1
141,40942,1,(BM25|STS)+Reranker+LLM,3
141,15669,1,(BM25|STS)+Reranker+LLM,4
141,14930,1,(BM25|STS)+Reranker+LLM,7
141,17144,1,(BM25|STS)+Reranker+LLM,8
141,86055,1,(BM25|STS)+Reranker+LLM,9
141,16267,1,(BM25|STS)+Reranker+LLM,10
141,31142,1,BM25+LLM,663
141,32474,1,BM25+LLM,696
141,57595,1,BM25+LLM,729
141,13115,0,(BM25|STS)+Reranker+LLM,2
141,20564,0,(BM25|STS)+Reranker+LLM,5
141,6165,0,(BM25|STS)+Reranker+LLM,6
141,13631,0,BM25+LLM,145
141,17145,0,BM25+LLM,505
142,45379,3,(BM25|STS)+Reranker+LLM,1
142,40328,3,(BM25|STS)+Reranker+LLM,3
142,131880,2,(BM25|STS)+Reranker+LLM,6
142,2765,1,(BM25|STS)+Reranker+LLM,2
142,21128,1,(BM25|STS)+Reranker+LLM,8
142,13369,1,BM25+LLM,609
142,53648,0,(BM25|STS)+Reranker+LLM,4
142,6337,0,(BM25|STS)+Reranker+LLM,5
142,21904,0,(BM25|STS)+Reranker+LLM,7
142,116643,0,(BM25|STS)+Reranker+LLM,9
142,104134,0,(BM25|STS)+Reranker+LLM,10
142,32,0,BM25+LLM,34
142,35585,0,BM25+LLM,70
142,19712,0,BM25+LLM,555
142,28077,0,BM25+LLM,762
143,20797,3,(BM25|STS)+Reranker+LLM,1
143,73371,2,(BM25|STS)+Reranker+LLM,2
143,89880,2,(BM25|STS)+Reranker+LLM,3
143,19506,2,(BM25|STS)+Reranker+LLM,4
143,19539,2,(BM25|STS)+Reranker+LLM,5
143,19553,2,(BM25|STS)+Reranker+LLM,6
143,20634,2,(BM25|STS)+Reranker+LLM,7
143,19545,2,(BM25|STS)+Reranker+LLM,8
143,20604,2,(BM25|STS)+Reranker+LLM,9
143,19586,2,(BM25|STS)+Reranker+LLM,10
143,19597,1,BM25+LLM,77
143,31890,0,BM25+LLM,183
143,31573,0,BM25+LLM,489
143,25970,0,BM25+LLM,915
143,1393,0,BM25+LLM,999
144,54235,3,(BM25|STS)+Reranker+LLM,1
144,69027,3,(BM25|STS)+Reranker+LLM,2
144,135564,3,(BM25|STS)+Reranker+LLM,3
144,110655,3,(BM25|STS)+Reranker+LLM,4
144,133779,3,(BM25|STS)+Reranker+LLM,5
144,119534,3,(BM25|STS)+Reranker+LLM,6
144,26483,3,(BM25|STS)+Reranker+LLM,8
144,74097,2,(BM25|STS)+Reranker+LLM,10
144,27083,1,(BM25|STS)+Reranker+LLM,7
144,57449,1,(BM25|STS)+Reranker+LLM,9
144,127672,1,BM25+LLM,570
144,57156,1,BM25+LLM,600
144,25608,1,BM25+LLM,703
144,38432,0,BM25+LLM,208
144,12340,0,BM25+LLM,960
145,86727,3,(BM25|STS)+Reranker+LLM,1
145,27209,3,(BM25|STS)+Reranker+LLM,2
145,61975,3,(BM25|STS)+Reranker+LLM,3
145,85914,3,(BM25|STS)+Reranker+LLM,4
145,43507,3,(BM25|STS)+Reranker+LLM,5
145,17306,3,(BM25|STS)+Reranker+LLM,6
145,20581,3,(BM25|STS)+Reranker+LLM,7
145,35676,3,(BM25|STS)+Reranker+LLM,8
145,47183,1,(BM25|STS)+Reranker+LLM,9
145,28030,1,(BM25|STS)+Reranker+LLM,10
145,21084,1,BM25+LLM,65
145,11530,0,BM25+LLM,136
145,67011,0,BM25+LLM,356
145,58195,0,BM25+LLM,756
145,16857,0,BM25+LLM,760
146,72668,3,(BM25|STS)+Reranker+LLM,1
146,20511,2,(BM25|STS)+Reranker+LLM,2
146,32639,2,(BM25|STS)+Reranker+LLM,3
146,32636,2,(BM25|STS)+Reranker+LLM,4
146,34214,2,(BM25|STS)+Reranker+LLM,5
146,21091,2,(BM25|STS)+Reranker+LLM,6
146,59842,2,(BM25|STS)+Reranker+LLM,7
146,18198,2,(BM25|STS)+Reranker+LLM,8
146,31084,2,(BM25|STS)+Reranker+LLM,9
146,41117,2,(BM25|STS)+Reranker+LLM,10
146,33015,1,BM25+LLM,131
146,77927,1,BM25+LLM,991
146,34996,0,BM25+LLM,687
146,32012,0,BM25+LLM,861
146,93734,0,BM25+LLM,984
147,452,3,(BM25|STS)+Reranker+LLM,1
147,34136,2,(BM25|STS)+Reranker+LLM,3
147,42167,2,(BM25|STS)+Reranker+LLM,4
147,58033,2,(BM25|STS)+Reranker+LLM,6
147,20478,2,(BM25|STS)+Reranker+LLM,7
147,28064,2,(BM25|STS)+Reranker+LLM,8
147,32941,2,(BM25|STS)+Reranker+LLM,9
147,14933,2,(BM25|STS)+Reranker+LLM,10
147,20268,1,(BM25|STS)+Reranker+LLM,2
147,38337,1,(BM25|STS)+Reranker+LLM,5
147,14232,1,BM25+LLM,86
147,67014,1,BM25+LLM,280
147,40192,1,BM25+LLM,362
147,28455,1,BM25+LLM,395
147,27961,0,BM25+LLM,400
148,43880,3,(BM25|STS)+Reranker+LLM,1
148,75129,3,(BM25|STS)+Reranker+LLM,2
148,16996,3,(BM25|STS)+Reranker+LLM,3
148,18092,2,(BM25|STS)+Reranker+LLM,4
148,117370,2,(BM25|STS)+Reranker+LLM,5
148,139562,2,(BM25|STS)+Reranker+LLM,6
148,17124,2,(BM25|STS)+Reranker+LLM,7
148,21789,2,(BM25|STS)+Reranker+LLM,9
148,18410,2,(BM25|STS)+Reranker+LLM,10
148,74717,1,(BM25|STS)+Reranker+LLM,8
148,31612,1,BM25+LLM,274
148,92054,1,BM25+LLM,889
148,44600,1,BM25+LLM,948
148,13696,0,BM25+LLM,719
148,37998,0,BM25+LLM,873
149,64928,3,(BM25|STS)+Reranker+LLM,1
149,32920,3,(BM25|STS)+Reranker+LLM,2
149,34108,3,(BM25|STS)+Reranker+LLM,3
149,17879,3,(BM25|STS)+Reranker+LLM,4
149,102414,2,(BM25|STS)+Reranker+LLM,7
149,17060,2,(BM25|STS)+Reranker+LLM,8
149,63100,2,(BM25|STS)+Reranker+LLM,9
149,116643,2,(BM25|STS)+Reranker+LLM,10
149,34143,1,(BM25|STS)+Reranker+LLM,5
149,31714,1,(BM25|STS)+Reranker+LLM,6
149,21043,1,BM25+LLM,719
149,21135,1,BM25+LLM,802
149,31799,0,BM25+LLM,277
149,18323,0,BM25+LLM,484
149,31264,0,BM25+LLM,704
150,17892,3,(BM25|STS)+Reranker+LLM,1
150,18283,3,(BM25|STS)+Reranker+LLM,3
150,39043,3,(BM25|STS)+Reranker+LLM,4
150,18234,3,(BM25|STS)+Reranker+LLM,5
150,16857,3,(BM25|STS)+Reranker+LLM,9
150,34219,2,(BM25|STS)+Reranker+LLM,2
150,31239,2,(BM25|STS)+Reranker+LLM,6
150,39040,2,(BM25|STS)+Reranker+LLM,10
150,20236,1,(BM25|STS)+Reranker+LLM,7
150,91180,1,(BM25|STS)+Reranker+LLM,8
150,117370,1,BM25+LLM,190
150,14904,0,BM25+LLM,185
150,34204,0,BM25+LLM,243
150,70288,0,BM25+LLM,328
150,85641,0,BM25+LLM,338
