ID,TEXT,SOURCE,1,2,3,4,5,6,7,8,9,10
37,planejamento estratégico,search log,planejamento estratégico - Plano estratégico,"planejamento estratégico - Plano estratégico, Gestão estratégica","planejamento estratégico - Plano estratégico, Gestão estratégica, Estratégia","planejamento estratégico - Plano estratégico, Gestão estratégica, Estratégia, Objetivo estratégico","planejamento estratégico - Plano estratégico, Gestão estratégica, Estratégia, Objetivo estratégico, Planejamento institucional","planejamento estratégico - Plano estratégico, Gestão estratégica, Estratégia, Objetivo estratégico, Planejamento institucional, Mapa estratégico","planejamento estratégico - Plano estratégico, Gestão estratégica, Estratégia, Objetivo estratégico, Planejamento institucional, Mapa estratégico, Iniciativa estratégica","planejamento estratégico - Plano estratégico, Gestão estratégica, Estratégia, Objetivo estratégico, Planejamento institucional, Mapa estratégico, Iniciativa estratégica, Plano de ação","planejamento estratégico - Plano estratégico, Gestão estratégica, Estratégia, Objetivo estratégico, Planejamento institucional, Mapa estratégico, Iniciativa estratégica, Plano de ação","planejamento estratégico - Plano estratégico, Gestão estratégica, Estratégia, Objetivo estratégico, Planejamento institucional, Mapa estratégico, Iniciativa estratégica, Plano de ação"
38,sistema s e licitação,search log,sistema s e licitação - Proposta,"sistema s e licitação - Proposta, Sistema de Registro de Preços","sistema s e licitação - Proposta, Sistema de Registro de Preços, Contratações públicas","sistema s e licitação - Proposta, Sistema de Registro de Preços, Contratações públicas, Licitante","sistema s e licitação - Proposta, Sistema de Registro de Preços, Contratações públicas, Licitante, Edital de licitação","sistema s e licitação - Proposta, Sistema de Registro de Preços, Contratações públicas, Licitante, Edital de licitação, Preço","sistema s e licitação - Proposta, Sistema de Registro de Preços, Contratações públicas, Licitante, Edital de licitação, Preço, Licitação de técnica e preço","sistema s e licitação - Proposta, Sistema de Registro de Preços, Contratações públicas, Licitante, Edital de licitação, Preço, Licitação de técnica e preço, Comercialização","sistema s e licitação - Proposta, Sistema de Registro de Preços, Contratações públicas, Licitante, Edital de licitação, Preço, Licitação de técnica e preço, Comercialização","sistema s e licitação - Proposta, Sistema de Registro de Preços, Contratações públicas, Licitante, Edital de licitação, Preço, Licitação de técnica e preço, Comercialização"
39,citação e validade,search log,citação e validade - Validação,"citação e validade - Validação, Vigência","citação e validade - Validação, Vigência, Marco temporal","citação e validade - Validação, Vigência, Marco temporal, Nulidade","citação e validade - Validação, Vigência, Marco temporal, Nulidade, Nulidade de citação","citação e validade - Validação, Vigência, Marco temporal, Nulidade, Nulidade de citação, Assinatura","citação e validade - Validação, Vigência, Marco temporal, Nulidade, Nulidade de citação, Assinatura, Garantia","citação e validade - Validação, Vigência, Marco temporal, Nulidade, Nulidade de citação, Assinatura, Garantia, Continuidade","citação e validade - Validação, Vigência, Marco temporal, Nulidade, Nulidade de citação, Assinatura, Garantia, Continuidade","citação e validade - Validação, Vigência, Marco temporal, Nulidade, Nulidade de citação, Assinatura, Garantia, Continuidade"
40,multa a particulares,search log,multa a particulares - Bens privados,"multa a particulares - Bens privados, Princípio da individualização da pena","multa a particulares - Bens privados, Princípio da individualização da pena, Sanção administrativa","multa a particulares - Bens privados, Princípio da individualização da pena, Sanção administrativa, Concussão","multa a particulares - Bens privados, Princípio da individualização da pena, Sanção administrativa, Concussão, Entidade de direito privado","multa a particulares - Bens privados, Princípio da individualização da pena, Sanção administrativa, Concussão, Entidade de direito privado, Cláusula penal","multa a particulares - Bens privados, Princípio da individualização da pena, Sanção administrativa, Concussão, Entidade de direito privado, Cláusula penal, Prevaricação","multa a particulares - Bens privados, Princípio da individualização da pena, Sanção administrativa, Concussão, Entidade de direito privado, Cláusula penal, Prevaricação, Contravenção","multa a particulares - Bens privados, Princípio da individualização da pena, Sanção administrativa, Concussão, Entidade de direito privado, Cláusula penal, Prevaricação, Contravenção, Dano pessoal","multa a particulares - Bens privados, Princípio da individualização da pena, Sanção administrativa, Concussão, Entidade de direito privado, Cláusula penal, Prevaricação, Contravenção, Dano pessoal"
41,licitação e preço de mercado,search log,licitação e preço de mercado - Proposta de preço,"licitação e preço de mercado - Proposta de preço, Proposta","licitação e preço de mercado - Proposta de preço, Proposta, Mercadoria","licitação e preço de mercado - Proposta de preço, Proposta, Mercadoria, Licitação de técnica e preço","licitação e preço de mercado - Proposta de preço, Proposta, Mercadoria, Licitação de técnica e preço, Superfaturamento","licitação e preço de mercado - Proposta de preço, Proposta, Mercadoria, Licitação de técnica e preço, Superfaturamento, Modalidade de licitação","licitação e preço de mercado - Proposta de preço, Proposta, Mercadoria, Licitação de técnica e preço, Superfaturamento, Modalidade de licitação, Tipo de licitação","licitação e preço de mercado - Proposta de preço, Proposta, Mercadoria, Licitação de técnica e preço, Superfaturamento, Modalidade de licitação, Tipo de licitação","licitação e preço de mercado - Proposta de preço, Proposta, Mercadoria, Licitação de técnica e preço, Superfaturamento, Modalidade de licitação, Tipo de licitação","licitação e preço de mercado - Proposta de preço, Proposta, Mercadoria, Licitação de técnica e preço, Superfaturamento, Modalidade de licitação, Tipo de licitação"
42,edital modificação,search log,edital modificação - Alteração,"edital modificação - Alteração, Reformulação","edital modificação - Alteração, Reformulação, Revalidação","edital modificação - Alteração, Reformulação, Revalidação, Enquadramento","edital modificação - Alteração, Reformulação, Revalidação, Enquadramento, Transformação","edital modificação - Alteração, Reformulação, Revalidação, Enquadramento, Transformação, Edital de licitação","edital modificação - Alteração, Reformulação, Revalidação, Enquadramento, Transformação, Edital de licitação, Edital de concurso público","edital modificação - Alteração, Reformulação, Revalidação, Enquadramento, Transformação, Edital de licitação, Edital de concurso público, Atualização","edital modificação - Alteração, Reformulação, Revalidação, Enquadramento, Transformação, Edital de licitação, Edital de concurso público, Atualização, Reprovabilidade","edital modificação - Alteração, Reformulação, Revalidação, Enquadramento, Transformação, Edital de licitação, Edital de concurso público, Atualização, Reprovabilidade"
43,padronização marca,search log,padronização marca - Normalização,"padronização marca - Normalização, Padrão (Indústria, Comércio, Turismo e Serviços)","padronização marca - Normalização, Padrão (Indústria, Comércio, Turismo e Serviços), Padronizar","padronização marca - Normalização, Padrão (Indústria, Comércio, Turismo e Serviços), Padronizar, Branding","padronização marca - Normalização, Padrão (Indústria, Comércio, Turismo e Serviços), Padronizar, Branding, Padrão de qualidade","padronização marca - Normalização, Padrão (Indústria, Comércio, Turismo e Serviços), Padronizar, Branding, Padrão de qualidade, Catálogo Eletrônico de Padronização","padronização marca - Normalização, Padrão (Indústria, Comércio, Turismo e Serviços), Padronizar, Branding, Padrão de qualidade, Catálogo Eletrônico de Padronização, Habitualidade","padronização marca - Normalização, Padrão (Indústria, Comércio, Turismo e Serviços), Padronizar, Branding, Padrão de qualidade, Catálogo Eletrônico de Padronização, Habitualidade, Licitação","padronização marca - Normalização, Padrão (Indústria, Comércio, Turismo e Serviços), Padronizar, Branding, Padrão de qualidade, Catálogo Eletrônico de Padronização, Habitualidade, Licitação, Princípio da padronização","padronização marca - Normalização, Padrão (Indústria, Comércio, Turismo e Serviços), Padronizar, Branding, Padrão de qualidade, Catálogo Eletrônico de Padronização, Habitualidade, Licitação, Princípio da padronização"
44,interesse recíproco,search log,interesse recíproco - Princípio da reciprocidade,"interesse recíproco - Princípio da reciprocidade, Compartilhamento","interesse recíproco - Princípio da reciprocidade, Compartilhamento, Interesse recursal","interesse recíproco - Princípio da reciprocidade, Compartilhamento, Interesse recursal, Interesse coletivo","interesse recíproco - Princípio da reciprocidade, Compartilhamento, Interesse recursal, Interesse coletivo, Interesse público","interesse recíproco - Princípio da reciprocidade, Compartilhamento, Interesse recursal, Interesse coletivo, Interesse público, Direitos difusos","interesse recíproco - Princípio da reciprocidade, Compartilhamento, Interesse recursal, Interesse coletivo, Interesse público, Direitos difusos, Interesse individual","interesse recíproco - Princípio da reciprocidade, Compartilhamento, Interesse recursal, Interesse coletivo, Interesse público, Direitos difusos, Interesse individual, Recolhimento","interesse recíproco - Princípio da reciprocidade, Compartilhamento, Interesse recursal, Interesse coletivo, Interesse público, Direitos difusos, Interesse individual, Recolhimento, Convênio","interesse recíproco - Princípio da reciprocidade, Compartilhamento, Interesse recursal, Interesse coletivo, Interesse público, Direitos difusos, Interesse individual, Recolhimento, Convênio"
45,pesquisa de preços,search log,pesquisa de preços - Pesquisa de preço,"pesquisa de preços - Pesquisa de preço, Preço de mercado","pesquisa de preços - Pesquisa de preço, Preço de mercado, Estimativa de preço","pesquisa de preços - Pesquisa de preço, Preço de mercado, Estimativa de preço, Índice de preços","pesquisa de preços - Pesquisa de preço, Preço de mercado, Estimativa de preço, Índice de preços, Registro de preços","pesquisa de preços - Pesquisa de preço, Preço de mercado, Estimativa de preço, Índice de preços, Registro de preços, Valor","pesquisa de preços - Pesquisa de preço, Preço de mercado, Estimativa de preço, Índice de preços, Registro de preços, Valor, Painel de preços","pesquisa de preços - Pesquisa de preço, Preço de mercado, Estimativa de preço, Índice de preços, Registro de preços, Valor, Painel de preços, Proposta de preço","pesquisa de preços - Pesquisa de preço, Preço de mercado, Estimativa de preço, Índice de preços, Registro de preços, Valor, Painel de preços, Proposta de preço, Preço","pesquisa de preços - Pesquisa de preço, Preço de mercado, Estimativa de preço, Índice de preços, Registro de preços, Valor, Painel de preços, Proposta de preço, Preço"
46,planilha de custos e formação de preços,search log,planilha de custos e formação de preços - Planilha orçamentária,"planilha de custos e formação de preços - Planilha orçamentária, Custo","planilha de custos e formação de preços - Planilha orçamentária, Custo, Demonstrativo de formação de preços","planilha de custos e formação de preços - Planilha orçamentária, Custo, Demonstrativo de formação de preços, Contabilidade de custos","planilha de custos e formação de preços - Planilha orçamentária, Custo, Demonstrativo de formação de preços, Contabilidade de custos, Preço","planilha de custos e formação de preços - Planilha orçamentária, Custo, Demonstrativo de formação de preços, Contabilidade de custos, Preço, Painel de preços","planilha de custos e formação de preços - Planilha orçamentária, Custo, Demonstrativo de formação de preços, Contabilidade de custos, Preço, Painel de preços, Superfaturamento","planilha de custos e formação de preços - Planilha orçamentária, Custo, Demonstrativo de formação de preços, Contabilidade de custos, Preço, Painel de preços, Superfaturamento, Planejamento econômico","planilha de custos e formação de preços - Planilha orçamentária, Custo, Demonstrativo de formação de preços, Contabilidade de custos, Preço, Painel de preços, Superfaturamento, Planejamento econômico, Licitação","planilha de custos e formação de preços - Planilha orçamentária, Custo, Demonstrativo de formação de preços, Contabilidade de custos, Preço, Painel de preços, Superfaturamento, Planejamento econômico, Licitação"
47,publicidade e propaganda,search log,publicidade e propaganda - Marketing,"publicidade e propaganda - Marketing, Contrato de publicidade","publicidade e propaganda - Marketing, Contrato de publicidade, Princípio da publicidade","publicidade e propaganda - Marketing, Contrato de publicidade, Princípio da publicidade, Branding","publicidade e propaganda - Marketing, Contrato de publicidade, Princípio da publicidade, Branding, Agência de propaganda","publicidade e propaganda - Marketing, Contrato de publicidade, Princípio da publicidade, Branding, Agência de propaganda, Promoção comercial","publicidade e propaganda - Marketing, Contrato de publicidade, Princípio da publicidade, Branding, Agência de propaganda, Promoção comercial, Marca","publicidade e propaganda - Marketing, Contrato de publicidade, Princípio da publicidade, Branding, Agência de propaganda, Promoção comercial, Marca, Faturamento","publicidade e propaganda - Marketing, Contrato de publicidade, Princípio da publicidade, Branding, Agência de propaganda, Promoção comercial, Marca, Faturamento, Adware","publicidade e propaganda - Marketing, Contrato de publicidade, Princípio da publicidade, Branding, Agência de propaganda, Promoção comercial, Marca, Faturamento, Adware"
48,processo seletivo e sistema s,search log,processo seletivo e sistema s - Seleção de pessoal,"processo seletivo e sistema s - Seleção de pessoal, Seleção","processo seletivo e sistema s - Seleção de pessoal, Seleção, Sistema Nacional de Avaliação da Educação Superior","processo seletivo e sistema s - Seleção de pessoal, Seleção, Sistema Nacional de Avaliação da Educação Superior, Sistema de ensino","processo seletivo e sistema s - Seleção de pessoal, Seleção, Sistema Nacional de Avaliação da Educação Superior, Sistema de ensino, Sistema de computador","processo seletivo e sistema s - Seleção de pessoal, Seleção, Sistema Nacional de Avaliação da Educação Superior, Sistema de ensino, Sistema de computador, Opção","processo seletivo e sistema s - Seleção de pessoal, Seleção, Sistema Nacional de Avaliação da Educação Superior, Sistema de ensino, Sistema de computador, Opção, Escolha","processo seletivo e sistema s - Seleção de pessoal, Seleção, Sistema Nacional de Avaliação da Educação Superior, Sistema de ensino, Sistema de computador, Opção, Escolha, Concurso público de provas e títulos","processo seletivo e sistema s - Seleção de pessoal, Seleção, Sistema Nacional de Avaliação da Educação Superior, Sistema de ensino, Sistema de computador, Opção, Escolha, Concurso público de provas e títulos","processo seletivo e sistema s - Seleção de pessoal, Seleção, Sistema Nacional de Avaliação da Educação Superior, Sistema de ensino, Sistema de computador, Opção, Escolha, Concurso público de provas e títulos"
49,modalidade de licitação,search log,modalidade de licitação - Tipo de licitação,"modalidade de licitação - Tipo de licitação, Modo de disputa","modalidade de licitação - Tipo de licitação, Modo de disputa, Pregão","modalidade de licitação - Tipo de licitação, Modo de disputa, Pregão, Concorrência pública","modalidade de licitação - Tipo de licitação, Modo de disputa, Pregão, Concorrência pública, RDC","modalidade de licitação - Tipo de licitação, Modo de disputa, Pregão, Concorrência pública, RDC, Dispensa de licitação","modalidade de licitação - Tipo de licitação, Modo de disputa, Pregão, Concorrência pública, RDC, Dispensa de licitação, Inexigibilidade de licitação","modalidade de licitação - Tipo de licitação, Modo de disputa, Pregão, Concorrência pública, RDC, Dispensa de licitação, Inexigibilidade de licitação","modalidade de licitação - Tipo de licitação, Modo de disputa, Pregão, Concorrência pública, RDC, Dispensa de licitação, Inexigibilidade de licitação","modalidade de licitação - Tipo de licitação, Modo de disputa, Pregão, Concorrência pública, RDC, Dispensa de licitação, Inexigibilidade de licitação"
50,antecipação de pagamento,search log,antecipação de pagamento - Pagamento antecipado,"antecipação de pagamento - Pagamento antecipado, Dação em pagamento","antecipação de pagamento - Pagamento antecipado, Dação em pagamento, Folha de pagamento","antecipação de pagamento - Pagamento antecipado, Dação em pagamento, Folha de pagamento, Suspensão de pagamento","antecipação de pagamento - Pagamento antecipado, Dação em pagamento, Folha de pagamento, Suspensão de pagamento, Pagamento indevido","antecipação de pagamento - Pagamento antecipado, Dação em pagamento, Folha de pagamento, Suspensão de pagamento, Pagamento indevido, Adiantamento de férias","antecipação de pagamento - Pagamento antecipado, Dação em pagamento, Folha de pagamento, Suspensão de pagamento, Pagamento indevido, Adiantamento de férias, Atraso","antecipação de pagamento - Pagamento antecipado, Dação em pagamento, Folha de pagamento, Suspensão de pagamento, Pagamento indevido, Adiantamento de férias, Atraso, Execução da despesa","antecipação de pagamento - Pagamento antecipado, Dação em pagamento, Folha de pagamento, Suspensão de pagamento, Pagamento indevido, Adiantamento de férias, Atraso, Execução da despesa","antecipação de pagamento - Pagamento antecipado, Dação em pagamento, Folha de pagamento, Suspensão de pagamento, Pagamento indevido, Adiantamento de férias, Atraso, Execução da despesa"
51,concessão remunerada de uso de bens públicos modalidade,expression from LLM question,concessão remunerada de uso de bens públicos modalidade - Concessão de direito real de uso,"concessão remunerada de uso de bens públicos modalidade - Concessão de direito real de uso, Permissão de uso","concessão remunerada de uso de bens públicos modalidade - Concessão de direito real de uso, Permissão de uso, Cessão de uso","concessão remunerada de uso de bens públicos modalidade - Concessão de direito real de uso, Permissão de uso, Cessão de uso, Concessão sobre domínio público","concessão remunerada de uso de bens públicos modalidade - Concessão de direito real de uso, Permissão de uso, Cessão de uso, Concessão sobre domínio público, Concessão pública","concessão remunerada de uso de bens públicos modalidade - Concessão de direito real de uso, Permissão de uso, Cessão de uso, Concessão sobre domínio público, Concessão pública, Autorização de uso","concessão remunerada de uso de bens públicos modalidade - Concessão de direito real de uso, Permissão de uso, Cessão de uso, Concessão sobre domínio público, Concessão pública, Autorização de uso, Domínio público","concessão remunerada de uso de bens públicos modalidade - Concessão de direito real de uso, Permissão de uso, Cessão de uso, Concessão sobre domínio público, Concessão pública, Autorização de uso, Domínio público, Concessão administrativa","concessão remunerada de uso de bens públicos modalidade - Concessão de direito real de uso, Permissão de uso, Cessão de uso, Concessão sobre domínio público, Concessão pública, Autorização de uso, Domínio público, Concessão administrativa","concessão remunerada de uso de bens públicos modalidade - Concessão de direito real de uso, Permissão de uso, Cessão de uso, Concessão sobre domínio público, Concessão pública, Autorização de uso, Domínio público, Concessão administrativa"
52,citação válida falecimento,expression from LLM question,citação válida falecimento - Falecimento de responsável,"citação válida falecimento - Falecimento de responsável, Extinção","citação válida falecimento - Falecimento de responsável, Extinção, Execução","citação válida falecimento - Falecimento de responsável, Extinção, Execução, Homicídio","citação válida falecimento - Falecimento de responsável, Extinção, Execução, Homicídio, Nulidade de citação","citação válida falecimento - Falecimento de responsável, Extinção, Execução, Homicídio, Nulidade de citação, Nulidade","citação válida falecimento - Falecimento de responsável, Extinção, Execução, Homicídio, Nulidade de citação, Nulidade, Falecimento de ministro","citação válida falecimento - Falecimento de responsável, Extinção, Execução, Homicídio, Nulidade de citação, Nulidade, Falecimento de ministro, Fato","citação válida falecimento - Falecimento de responsável, Extinção, Execução, Homicídio, Nulidade de citação, Nulidade, Falecimento de ministro, Fato","citação válida falecimento - Falecimento de responsável, Extinção, Execução, Homicídio, Nulidade de citação, Nulidade, Falecimento de ministro, Fato"
53,garantia contratual patrimônio líquido mínimo,expression from LLM question,garantia contratual patrimônio líquido mínimo - Limite mínimo,"garantia contratual patrimônio líquido mínimo - Limite mínimo, Concessão de garantia","garantia contratual patrimônio líquido mínimo - Limite mínimo, Concessão de garantia, Salário-mínimo","garantia contratual patrimônio líquido mínimo - Limite mínimo, Concessão de garantia, Salário-mínimo, Renda mínima","garantia contratual patrimônio líquido mínimo - Limite mínimo, Concessão de garantia, Salário-mínimo, Renda mínima, Capital (Economia)","garantia contratual patrimônio líquido mínimo - Limite mínimo, Concessão de garantia, Salário-mínimo, Renda mínima, Capital (Economia), Capital circulante líquido","garantia contratual patrimônio líquido mínimo - Limite mínimo, Concessão de garantia, Salário-mínimo, Renda mínima, Capital (Economia), Capital circulante líquido, Seguro garantia","garantia contratual patrimônio líquido mínimo - Limite mínimo, Concessão de garantia, Salário-mínimo, Renda mínima, Capital (Economia), Capital circulante líquido, Seguro garantia, Rendimento financeiro","garantia contratual patrimônio líquido mínimo - Limite mínimo, Concessão de garantia, Salário-mínimo, Renda mínima, Capital (Economia), Capital circulante líquido, Seguro garantia, Rendimento financeiro","garantia contratual patrimônio líquido mínimo - Limite mínimo, Concessão de garantia, Salário-mínimo, Renda mínima, Capital (Economia), Capital circulante líquido, Seguro garantia, Rendimento financeiro"
54,garantia de participação patrimônio líquido mínimo,expression from LLM question,garantia de participação patrimônio líquido mínimo - Limite mínimo,"garantia de participação patrimônio líquido mínimo - Limite mínimo, Garantia da proposta","garantia de participação patrimônio líquido mínimo - Limite mínimo, Garantia da proposta, Garantia contratual","garantia de participação patrimônio líquido mínimo - Limite mínimo, Garantia da proposta, Garantia contratual, Salário-mínimo","garantia de participação patrimônio líquido mínimo - Limite mínimo, Garantia da proposta, Garantia contratual, Salário-mínimo, Capital (Economia)","garantia de participação patrimônio líquido mínimo - Limite mínimo, Garantia da proposta, Garantia contratual, Salário-mínimo, Capital (Economia), Ativo","garantia de participação patrimônio líquido mínimo - Limite mínimo, Garantia da proposta, Garantia contratual, Salário-mínimo, Capital (Economia), Ativo, Capital circulante líquido","garantia de participação patrimônio líquido mínimo - Limite mínimo, Garantia da proposta, Garantia contratual, Salário-mínimo, Capital (Economia), Ativo, Capital circulante líquido, Renda mínima","garantia de participação patrimônio líquido mínimo - Limite mínimo, Garantia da proposta, Garantia contratual, Salário-mínimo, Capital (Economia), Ativo, Capital circulante líquido, Renda mínima, Fundo de Participação dos Municípios","garantia de participação patrimônio líquido mínimo - Limite mínimo, Garantia da proposta, Garantia contratual, Salário-mínimo, Capital (Economia), Ativo, Capital circulante líquido, Renda mínima, Fundo de Participação dos Municípios"
55,despesas sem cobertura contratual multa,expression from LLM question,despesas sem cobertura contratual multa - Custo não renovável,"despesas sem cobertura contratual multa - Custo não renovável, Garantia contratual","despesas sem cobertura contratual multa - Custo não renovável, Garantia contratual, Despesa","despesas sem cobertura contratual multa - Custo não renovável, Garantia contratual, Despesa, Despesa sem prévio empenho","despesas sem cobertura contratual multa - Custo não renovável, Garantia contratual, Despesa, Despesa sem prévio empenho, Sanção administrativa","despesas sem cobertura contratual multa - Custo não renovável, Garantia contratual, Despesa, Despesa sem prévio empenho, Sanção administrativa, Pagamento indevido","despesas sem cobertura contratual multa - Custo não renovável, Garantia contratual, Despesa, Despesa sem prévio empenho, Sanção administrativa, Pagamento indevido, Reconhecimento de dívida","despesas sem cobertura contratual multa - Custo não renovável, Garantia contratual, Despesa, Despesa sem prévio empenho, Sanção administrativa, Pagamento indevido, Reconhecimento de dívida, Gestão contratual","despesas sem cobertura contratual multa - Custo não renovável, Garantia contratual, Despesa, Despesa sem prévio empenho, Sanção administrativa, Pagamento indevido, Reconhecimento de dívida, Gestão contratual, Concessão de garantia","despesas sem cobertura contratual multa - Custo não renovável, Garantia contratual, Despesa, Despesa sem prévio empenho, Sanção administrativa, Pagamento indevido, Reconhecimento de dívida, Gestão contratual, Concessão de garantia"
56,uso de áreas comerciais em aeroportos pregão,expression from LLM question,uso de áreas comerciais em aeroportos pregão - Aeroporto,"uso de áreas comerciais em aeroportos pregão - Aeroporto, Pátio","uso de áreas comerciais em aeroportos pregão - Aeroporto, Pátio, Concessão de uso","uso de áreas comerciais em aeroportos pregão - Aeroporto, Pátio, Concessão de uso, Terminal de transporte","uso de áreas comerciais em aeroportos pregão - Aeroporto, Pátio, Concessão de uso, Terminal de transporte, Direito aéreo","uso de áreas comerciais em aeroportos pregão - Aeroporto, Pátio, Concessão de uso, Terminal de transporte, Direito aéreo, Estabelecimento comercial","uso de áreas comerciais em aeroportos pregão - Aeroporto, Pátio, Concessão de uso, Terminal de transporte, Direito aéreo, Estabelecimento comercial, Pista de táxi","uso de áreas comerciais em aeroportos pregão - Aeroporto, Pátio, Concessão de uso, Terminal de transporte, Direito aéreo, Estabelecimento comercial, Pista de táxi, Transporte aéreo","uso de áreas comerciais em aeroportos pregão - Aeroporto, Pátio, Concessão de uso, Terminal de transporte, Direito aéreo, Estabelecimento comercial, Pista de táxi, Transporte aéreo, Plano de Exploração Aeroportuária","uso de áreas comerciais em aeroportos pregão - Aeroporto, Pátio, Concessão de uso, Terminal de transporte, Direito aéreo, Estabelecimento comercial, Pista de táxi, Transporte aéreo, Plano de Exploração Aeroportuária"
57,cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação,expression from LLM question,cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação - Central de abastecimento,"cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação - Central de abastecimento, Desestatização","cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação - Central de abastecimento, Desestatização, Comercialização","cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação - Central de abastecimento, Desestatização, Comercialização, Mercadoria","cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação - Central de abastecimento, Desestatização, Comercialização, Mercadoria, Concessão de uso","cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação - Central de abastecimento, Desestatização, Comercialização, Mercadoria, Concessão de uso, Comércio","cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação - Central de abastecimento, Desestatização, Comercialização, Mercadoria, Concessão de uso, Comércio, Estoque público","cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação - Central de abastecimento, Desestatização, Comercialização, Mercadoria, Concessão de uso, Comércio, Estoque público","cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação - Central de abastecimento, Desestatização, Comercialização, Mercadoria, Concessão de uso, Comércio, Estoque público","cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação - Central de abastecimento, Desestatização, Comercialização, Mercadoria, Concessão de uso, Comércio, Estoque público"
58,capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação,expression from LLM question,capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação - Capacidade operacional,"capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação - Capacidade operacional, Atestado de capacidade técnica","capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação - Capacidade operacional, Atestado de capacidade técnica, Capacidade econômica","capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação - Capacidade operacional, Atestado de capacidade técnica, Capacidade econômica, Habilitação de licitante","capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação - Capacidade operacional, Atestado de capacidade técnica, Capacidade econômica, Habilitação de licitante, Capacidade técnico-profissional","capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação - Capacidade operacional, Atestado de capacidade técnica, Capacidade econômica, Habilitação de licitante, Capacidade técnico-profissional, Qualificação técnica","capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação - Capacidade operacional, Atestado de capacidade técnica, Capacidade econômica, Habilitação de licitante, Capacidade técnico-profissional, Qualificação técnica, Capacidade técnico-operacional","capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação - Capacidade operacional, Atestado de capacidade técnica, Capacidade econômica, Habilitação de licitante, Capacidade técnico-profissional, Qualificação técnica, Capacidade técnico-operacional, Qualidade","capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação - Capacidade operacional, Atestado de capacidade técnica, Capacidade econômica, Habilitação de licitante, Capacidade técnico-profissional, Qualificação técnica, Capacidade técnico-operacional, Qualidade","capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação - Capacidade operacional, Atestado de capacidade técnica, Capacidade econômica, Habilitação de licitante, Capacidade técnico-profissional, Qualificação técnica, Capacidade técnico-operacional, Qualidade"
59,extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços,expression from LLM question,extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços - Alteração por acordo,"extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços - Alteração por acordo, Aditivo qualitativo","extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços - Alteração por acordo, Aditivo qualitativo, Alteração contratual","extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços - Alteração por acordo, Aditivo qualitativo, Alteração contratual, Obras e serviços de engenharia","extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços - Alteração por acordo, Aditivo qualitativo, Alteração contratual, Obras e serviços de engenharia, Aditivo","extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços - Alteração por acordo, Aditivo qualitativo, Alteração contratual, Obras e serviços de engenharia, Aditivo, Contratações públicas","extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços - Alteração por acordo, Aditivo qualitativo, Alteração contratual, Obras e serviços de engenharia, Aditivo, Contratações públicas, Execução de obras e serviços","extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços - Alteração por acordo, Aditivo qualitativo, Alteração contratual, Obras e serviços de engenharia, Aditivo, Contratações públicas, Execução de obras e serviços, Obra pública","extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços - Alteração por acordo, Aditivo qualitativo, Alteração contratual, Obras e serviços de engenharia, Aditivo, Contratações públicas, Execução de obras e serviços, Obra pública, Serviço técnico especializado","extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços - Alteração por acordo, Aditivo qualitativo, Alteração contratual, Obras e serviços de engenharia, Aditivo, Contratações públicas, Execução de obras e serviços, Obra pública, Serviço técnico especializado"
