ID,TEXT,SOURCE,1,2,3,4,5,6,7,8,9,10
56,uso de áreas comerciais em aeroportos pregão,expression from LLM question,uso de áreas comerciais em aeroportos pregão - Pátio,"uso de áreas comerciais em aeroportos pregão - Pátio, Pista de táxi","uso de áreas comerciais em aeroportos pregão - Pátio, Pista de táxi, Plano de Exploração Aeroportuária","uso de áreas comerciais em aeroportos pregão - Pátio, Pista de táxi, Plano de Exploração Aeroportuária, Aeroporto","uso de áreas comerciais em aeroportos pregão - Pátio, Pista de táxi, Plano de Exploração Aeroportuária, Aeroporto, Infraestrutura aeroportuária","uso de áreas comerciais em aeroportos pregão - Pátio, Pista de táxi, Plano de Exploração Aeroportuária, Aeroporto, Infraestrutura aeroportuária, Terminal de uso privativo","uso de áreas comerciais em aeroportos pregão - Pátio, Pista de táxi, Plano de Exploração Aeroportuária, Aeroporto, Infraestrutura aeroportuária, Terminal de uso privativo, Concessão de direito real de uso","uso de áreas comerciais em aeroportos pregão - Pátio, Pista de táxi, Plano de Exploração Aeroportuária, Aeroporto, Infraestrutura aeroportuária, Terminal de uso privativo, Concessão de direito real de uso, Aeroporto internacional","uso de áreas comerciais em aeroportos pregão - Pátio, Pista de táxi, Plano de Exploração Aeroportuária, Aeroporto, Infraestrutura aeroportuária, Terminal de uso privativo, Concessão de direito real de uso, Aeroporto internacional, Estação aduaneira","uso de áreas comerciais em aeroportos pregão - Pátio, Pista de táxi, Plano de Exploração Aeroportuária, Aeroporto, Infraestrutura aeroportuária, Terminal de uso privativo, Concessão de direito real de uso, Aeroporto internacional, Estação aduaneira"
57,cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação,expression from LLM question,cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação - Cessão de pessoal,"cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação - Cessão de pessoal, Central de abastecimento","cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação - Cessão de pessoal, Central de abastecimento, Contrato de cessão onerosa","cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação - Cessão de pessoal, Central de abastecimento, Contrato de cessão onerosa, Arrendamento","cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação - Cessão de pessoal, Central de abastecimento, Contrato de cessão onerosa, Arrendamento, Estoque público","cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação - Cessão de pessoal, Central de abastecimento, Contrato de cessão onerosa, Arrendamento, Estoque público, Concessão de uso","cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação - Cessão de pessoal, Central de abastecimento, Contrato de cessão onerosa, Arrendamento, Estoque público, Concessão de uso, Credenciamento","cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação - Cessão de pessoal, Central de abastecimento, Contrato de cessão onerosa, Arrendamento, Estoque público, Concessão de uso, Credenciamento, Aproveitamento de licitação","cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação - Cessão de pessoal, Central de abastecimento, Contrato de cessão onerosa, Arrendamento, Estoque público, Concessão de uso, Credenciamento, Aproveitamento de licitação, Licitação com cota reservada","cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação - Cessão de pessoal, Central de abastecimento, Contrato de cessão onerosa, Arrendamento, Estoque público, Concessão de uso, Credenciamento, Aproveitamento de licitação, Licitação com cota reservada"
58,capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação,expression from LLM question,capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação - Habilitação de licitante,"capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação - Habilitação de licitante, Capacidade técnico-profissional","capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação - Habilitação de licitante, Capacidade técnico-profissional, Atestado de capacidade técnica","capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação - Habilitação de licitante, Capacidade técnico-profissional, Atestado de capacidade técnica, Notória especialização","capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação - Habilitação de licitante, Capacidade técnico-profissional, Atestado de capacidade técnica, Notória especialização, Capacidade econômica","capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação - Habilitação de licitante, Capacidade técnico-profissional, Atestado de capacidade técnica, Notória especialização, Capacidade econômica, Aproveitamento de licitação","capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação - Habilitação de licitante, Capacidade técnico-profissional, Atestado de capacidade técnica, Notória especialização, Capacidade econômica, Aproveitamento de licitação, Parcela de maior relevância","capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação - Habilitação de licitante, Capacidade técnico-profissional, Atestado de capacidade técnica, Notória especialização, Capacidade econômica, Aproveitamento de licitação, Parcela de maior relevância, Qualificação técnica","capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação - Habilitação de licitante, Capacidade técnico-profissional, Atestado de capacidade técnica, Notória especialização, Capacidade econômica, Aproveitamento de licitação, Parcela de maior relevância, Qualificação técnica, Contrato de escopo","capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação - Habilitação de licitante, Capacidade técnico-profissional, Atestado de capacidade técnica, Notória especialização, Capacidade econômica, Aproveitamento de licitação, Parcela de maior relevância, Qualificação técnica, Contrato de escopo, Regulação técnica"
59,extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços,expression from LLM question,extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços - Alteração por acordo,"extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços - Alteração por acordo, Alteração contratual","extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços - Alteração por acordo, Alteração contratual, Aditivo qualitativo","extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços - Alteração por acordo, Alteração contratual, Aditivo qualitativo, Aditivo","extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços - Alteração por acordo, Alteração contratual, Aditivo qualitativo, Aditivo, Obras, serviços ou compras de grande vulto","extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços - Alteração por acordo, Alteração contratual, Aditivo qualitativo, Aditivo, Obras, serviços ou compras de grande vulto, Execução de obras e serviços","extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços - Alteração por acordo, Alteração contratual, Aditivo qualitativo, Aditivo, Obras, serviços ou compras de grande vulto, Execução de obras e serviços, Contratações públicas","extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços - Alteração por acordo, Alteração contratual, Aditivo qualitativo, Aditivo, Obras, serviços ou compras de grande vulto, Execução de obras e serviços, Contratações públicas, Contrato de eficiência","extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços - Alteração por acordo, Alteração contratual, Aditivo qualitativo, Aditivo, Obras, serviços ou compras de grande vulto, Execução de obras e serviços, Contratações públicas, Contrato de eficiência, Obras e serviços de engenharia","extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços - Alteração por acordo, Alteração contratual, Aditivo qualitativo, Aditivo, Obras, serviços ou compras de grande vulto, Execução de obras e serviços, Contratações públicas, Contrato de eficiência, Obras e serviços de engenharia"
60,responsabilidade do gestor sucessor omissão do antecessor,expression from LLM question,responsabilidade do gestor sucessor omissão do antecessor - Gestor substituto,"responsabilidade do gestor sucessor omissão do antecessor - Gestor substituto, Gestor público","responsabilidade do gestor sucessor omissão do antecessor - Gestor substituto, Gestor público, Vice-Governador","responsabilidade do gestor sucessor omissão do antecessor - Gestor substituto, Gestor público, Vice-Governador, Conduta","responsabilidade do gestor sucessor omissão do antecessor - Gestor substituto, Gestor público, Vice-Governador, Conduta, Administrador provisório","responsabilidade do gestor sucessor omissão do antecessor - Gestor substituto, Gestor público, Vice-Governador, Conduta, Administrador provisório, Rol de responsáveis","responsabilidade do gestor sucessor omissão do antecessor - Gestor substituto, Gestor público, Vice-Governador, Conduta, Administrador provisório, Rol de responsáveis, Responsabilidade subsidiária","responsabilidade do gestor sucessor omissão do antecessor - Gestor substituto, Gestor público, Vice-Governador, Conduta, Administrador provisório, Rol de responsáveis, Responsabilidade subsidiária, Abandono afetivo","responsabilidade do gestor sucessor omissão do antecessor - Gestor substituto, Gestor público, Vice-Governador, Conduta, Administrador provisório, Rol de responsáveis, Responsabilidade subsidiária, Abandono afetivo","responsabilidade do gestor sucessor omissão do antecessor - Gestor substituto, Gestor público, Vice-Governador, Conduta, Administrador provisório, Rol de responsáveis, Responsabilidade subsidiária, Abandono afetivo"
61,projeto de parceria público-privada modalidade,expression from LLM question,projeto de parceria público-privada modalidade - Concessão administrativa,"projeto de parceria público-privada modalidade - Concessão administrativa, Concessão patrocinada","projeto de parceria público-privada modalidade - Concessão administrativa, Concessão patrocinada, Programa de Parcerias de Investimentos","projeto de parceria público-privada modalidade - Concessão administrativa, Concessão patrocinada, Programa de Parcerias de Investimentos, Procedimento de Manifestação de Interesse","projeto de parceria público-privada modalidade - Concessão administrativa, Concessão patrocinada, Programa de Parcerias de Investimentos, Procedimento de Manifestação de Interesse, Termo de colaboração","projeto de parceria público-privada modalidade - Concessão administrativa, Concessão patrocinada, Programa de Parcerias de Investimentos, Procedimento de Manifestação de Interesse, Termo de colaboração, Termo de fomento","projeto de parceria público-privada modalidade - Concessão administrativa, Concessão patrocinada, Programa de Parcerias de Investimentos, Procedimento de Manifestação de Interesse, Termo de colaboração, Termo de fomento, Convênio","projeto de parceria público-privada modalidade - Concessão administrativa, Concessão patrocinada, Programa de Parcerias de Investimentos, Procedimento de Manifestação de Interesse, Termo de colaboração, Termo de fomento, Convênio, Termo de parceria","projeto de parceria público-privada modalidade - Concessão administrativa, Concessão patrocinada, Programa de Parcerias de Investimentos, Procedimento de Manifestação de Interesse, Termo de colaboração, Termo de fomento, Convênio, Termo de parceria, Concorrência pública","projeto de parceria público-privada modalidade - Concessão administrativa, Concessão patrocinada, Programa de Parcerias de Investimentos, Procedimento de Manifestação de Interesse, Termo de colaboração, Termo de fomento, Convênio, Termo de parceria, Concorrência pública"
62,objeto do certame contrato social licitante,expression from LLM question,objeto do certame contrato social licitante - Extrato de licitação,"objeto do certame contrato social licitante - Extrato de licitação, Chamamento público","objeto do certame contrato social licitante - Extrato de licitação, Chamamento público, Licitação","objeto do certame contrato social licitante - Extrato de licitação, Chamamento público, Licitação, Objeto do convênio","objeto do certame contrato social licitante - Extrato de licitação, Chamamento público, Licitação, Objeto do convênio, Termo de contrato","objeto do certame contrato social licitante - Extrato de licitação, Chamamento público, Licitação, Objeto do convênio, Termo de contrato, Qualificação econômico-financeira","objeto do certame contrato social licitante - Extrato de licitação, Chamamento público, Licitação, Objeto do convênio, Termo de contrato, Qualificação econômico-financeira, Projeto social","objeto do certame contrato social licitante - Extrato de licitação, Chamamento público, Licitação, Objeto do convênio, Termo de contrato, Qualificação econômico-financeira, Projeto social","objeto do certame contrato social licitante - Extrato de licitação, Chamamento público, Licitação, Objeto do convênio, Termo de contrato, Qualificação econômico-financeira, Projeto social","objeto do certame contrato social licitante - Extrato de licitação, Chamamento público, Licitação, Objeto do convênio, Termo de contrato, Qualificação econômico-financeira, Projeto social"
63,responsabilidade gestão dos recursos Fundo Municipal de Saúde,expression from LLM question,responsabilidade gestão dos recursos Fundo Municipal de Saúde - REFORSUS,"responsabilidade gestão dos recursos Fundo Municipal de Saúde - REFORSUS, Fundos de saúde","responsabilidade gestão dos recursos Fundo Municipal de Saúde - REFORSUS, Fundos de saúde, Índice de Efetividade da Gestão Municipal","responsabilidade gestão dos recursos Fundo Municipal de Saúde - REFORSUS, Fundos de saúde, Índice de Efetividade da Gestão Municipal, Fundo Nacional de Saúde","responsabilidade gestão dos recursos Fundo Municipal de Saúde - REFORSUS, Fundos de saúde, Índice de Efetividade da Gestão Municipal, Fundo Nacional de Saúde, Teto Financeiro de Vigilância em Saúde","responsabilidade gestão dos recursos Fundo Municipal de Saúde - REFORSUS, Fundos de saúde, Índice de Efetividade da Gestão Municipal, Fundo Nacional de Saúde, Teto Financeiro de Vigilância em Saúde, Gestão previdenciária","responsabilidade gestão dos recursos Fundo Municipal de Saúde - REFORSUS, Fundos de saúde, Índice de Efetividade da Gestão Municipal, Fundo Nacional de Saúde, Teto Financeiro de Vigilância em Saúde, Gestão previdenciária, Fundo de Participação dos Municípios","responsabilidade gestão dos recursos Fundo Municipal de Saúde - REFORSUS, Fundos de saúde, Índice de Efetividade da Gestão Municipal, Fundo Nacional de Saúde, Teto Financeiro de Vigilância em Saúde, Gestão previdenciária, Fundo de Participação dos Municípios, Recursos públicos","responsabilidade gestão dos recursos Fundo Municipal de Saúde - REFORSUS, Fundos de saúde, Índice de Efetividade da Gestão Municipal, Fundo Nacional de Saúde, Teto Financeiro de Vigilância em Saúde, Gestão previdenciária, Fundo de Participação dos Municípios, Recursos públicos, Gestão fiscal","responsabilidade gestão dos recursos Fundo Municipal de Saúde - REFORSUS, Fundos de saúde, Índice de Efetividade da Gestão Municipal, Fundo Nacional de Saúde, Teto Financeiro de Vigilância em Saúde, Gestão previdenciária, Fundo de Participação dos Municípios, Recursos públicos, Gestão fiscal"
64,pesquisa de mercado orçamento fornecedores,expression from LLM question,pesquisa de mercado orçamento fornecedores - Pesquisa de preço,"pesquisa de mercado orçamento fornecedores - Pesquisa de preço, Estimativa de preço","pesquisa de mercado orçamento fornecedores - Pesquisa de preço, Estimativa de preço, Prospectar","pesquisa de mercado orçamento fornecedores - Pesquisa de preço, Estimativa de preço, Prospectar, Encomenda tecnológica","pesquisa de mercado orçamento fornecedores - Pesquisa de preço, Estimativa de preço, Prospectar, Encomenda tecnológica, Demanda faturável","pesquisa de mercado orçamento fornecedores - Pesquisa de preço, Estimativa de preço, Prospectar, Encomenda tecnológica, Demanda faturável, Estoque","pesquisa de mercado orçamento fornecedores - Pesquisa de preço, Estimativa de preço, Prospectar, Encomenda tecnológica, Demanda faturável, Estoque, Orçamento preliminar","pesquisa de mercado orçamento fornecedores - Pesquisa de preço, Estimativa de preço, Prospectar, Encomenda tecnológica, Demanda faturável, Estoque, Orçamento preliminar, Preço estimado","pesquisa de mercado orçamento fornecedores - Pesquisa de preço, Estimativa de preço, Prospectar, Encomenda tecnológica, Demanda faturável, Estoque, Orçamento preliminar, Preço estimado, Preço médio","pesquisa de mercado orçamento fornecedores - Pesquisa de preço, Estimativa de preço, Prospectar, Encomenda tecnológica, Demanda faturável, Estoque, Orçamento preliminar, Preço estimado, Preço médio, Preço de mercado"
65,pesquisa de preços obrigatória em licitações,expression from LLM question,pesquisa de preços obrigatória em licitações - Pesquisa de preço,"pesquisa de preços obrigatória em licitações - Pesquisa de preço, Licitação de técnica e preço","pesquisa de preços obrigatória em licitações - Pesquisa de preço, Licitação de técnica e preço, Planilha de custos e formação de preços","pesquisa de preços obrigatória em licitações - Pesquisa de preço, Licitação de técnica e preço, Planilha de custos e formação de preços, Intenção de Registro de Preços","pesquisa de preços obrigatória em licitações - Pesquisa de preço, Licitação de técnica e preço, Planilha de custos e formação de preços, Intenção de Registro de Preços, Painel de preços","pesquisa de preços obrigatória em licitações - Pesquisa de preço, Licitação de técnica e preço, Planilha de custos e formação de preços, Intenção de Registro de Preços, Painel de preços, Ata de registro de preços","pesquisa de preços obrigatória em licitações - Pesquisa de preço, Licitação de técnica e preço, Planilha de custos e formação de preços, Intenção de Registro de Preços, Painel de preços, Ata de registro de preços, Estimativa de preço","pesquisa de preços obrigatória em licitações - Pesquisa de preço, Licitação de técnica e preço, Planilha de custos e formação de preços, Intenção de Registro de Preços, Painel de preços, Ata de registro de preços, Estimativa de preço, Registro de preços","pesquisa de preços obrigatória em licitações - Pesquisa de preço, Licitação de técnica e preço, Planilha de custos e formação de preços, Intenção de Registro de Preços, Painel de preços, Ata de registro de preços, Estimativa de preço, Registro de preços, Licitação","pesquisa de preços obrigatória em licitações - Pesquisa de preço, Licitação de técnica e preço, Planilha de custos e formação de preços, Intenção de Registro de Preços, Painel de preços, Ata de registro de preços, Estimativa de preço, Registro de preços, Licitação, Proposta técnica"
66,vantajosidade adesão à ata,expression from LLM question,vantajosidade adesão à ata - Adesão à ata de registro de preços,"vantajosidade adesão à ata - Adesão à ata de registro de preços, Ata de registro de preços","vantajosidade adesão à ata - Adesão à ata de registro de preços, Ata de registro de preços, Aceitação provisória","vantajosidade adesão à ata - Adesão à ata de registro de preços, Ata de registro de preços, Aceitação provisória, Princípio da vinculação ao instrumento convocatório","vantajosidade adesão à ata - Adesão à ata de registro de preços, Ata de registro de preços, Aceitação provisória, Princípio da vinculação ao instrumento convocatório, Viabilizar","vantajosidade adesão à ata - Adesão à ata de registro de preços, Ata de registro de preços, Aceitação provisória, Princípio da vinculação ao instrumento convocatório, Viabilizar, Aval","vantajosidade adesão à ata - Adesão à ata de registro de preços, Ata de registro de preços, Aceitação provisória, Princípio da vinculação ao instrumento convocatório, Viabilizar, Aval, Acordo","vantajosidade adesão à ata - Adesão à ata de registro de preços, Ata de registro de preços, Aceitação provisória, Princípio da vinculação ao instrumento convocatório, Viabilizar, Aval, Acordo, Concessão de garantia","vantajosidade adesão à ata - Adesão à ata de registro de preços, Ata de registro de preços, Aceitação provisória, Princípio da vinculação ao instrumento convocatório, Viabilizar, Aval, Acordo, Concessão de garantia","vantajosidade adesão à ata - Adesão à ata de registro de preços, Ata de registro de preços, Aceitação provisória, Princípio da vinculação ao instrumento convocatório, Viabilizar, Aval, Acordo, Concessão de garantia"
67,compensação entre acréscimos e supressões contratos administrativos,expression from LLM question,compensação entre acréscimos e supressões contratos administrativos - Suspensão de pagamento,"compensação entre acréscimos e supressões contratos administrativos - Suspensão de pagamento, Jogo de planilhas","compensação entre acréscimos e supressões contratos administrativos - Suspensão de pagamento, Jogo de planilhas, Concessão (Pessoal)","compensação entre acréscimos e supressões contratos administrativos - Suspensão de pagamento, Jogo de planilhas, Concessão (Pessoal), Ativo compensado","compensação entre acréscimos e supressões contratos administrativos - Suspensão de pagamento, Jogo de planilhas, Concessão (Pessoal), Ativo compensado, Reforço de empenho","compensação entre acréscimos e supressões contratos administrativos - Suspensão de pagamento, Jogo de planilhas, Concessão (Pessoal), Ativo compensado, Reforço de empenho, Medidas de compensação","compensação entre acréscimos e supressões contratos administrativos - Suspensão de pagamento, Jogo de planilhas, Concessão (Pessoal), Ativo compensado, Reforço de empenho, Medidas de compensação, Juros compensatórios","compensação entre acréscimos e supressões contratos administrativos - Suspensão de pagamento, Jogo de planilhas, Concessão (Pessoal), Ativo compensado, Reforço de empenho, Medidas de compensação, Juros compensatórios, Supressão","compensação entre acréscimos e supressões contratos administrativos - Suspensão de pagamento, Jogo de planilhas, Concessão (Pessoal), Ativo compensado, Reforço de empenho, Medidas de compensação, Juros compensatórios, Supressão, Cadastro de Empresas Inidôneas e Suspensas","compensação entre acréscimos e supressões contratos administrativos - Suspensão de pagamento, Jogo de planilhas, Concessão (Pessoal), Ativo compensado, Reforço de empenho, Medidas de compensação, Juros compensatórios, Supressão, Cadastro de Empresas Inidôneas e Suspensas"
68,vedado restabelecimento item suprimido,expression from LLM question,vedado restabelecimento item suprimido - Repristinação,"vedado restabelecimento item suprimido - Repristinação, Trancamento das contas","vedado restabelecimento item suprimido - Repristinação, Trancamento das contas, Anulação de empenho","vedado restabelecimento item suprimido - Repristinação, Trancamento das contas, Anulação de empenho, Direito ao esquecimento","vedado restabelecimento item suprimido - Repristinação, Trancamento das contas, Anulação de empenho, Direito ao esquecimento, Exclusão de acesso","vedado restabelecimento item suprimido - Repristinação, Trancamento das contas, Anulação de empenho, Direito ao esquecimento, Exclusão de acesso, Afastamento preventivo","vedado restabelecimento item suprimido - Repristinação, Trancamento das contas, Anulação de empenho, Direito ao esquecimento, Exclusão de acesso, Afastamento preventivo, Revogação","vedado restabelecimento item suprimido - Repristinação, Trancamento das contas, Anulação de empenho, Direito ao esquecimento, Exclusão de acesso, Afastamento preventivo, Revogação, Embargos de declaração","vedado restabelecimento item suprimido - Repristinação, Trancamento das contas, Anulação de empenho, Direito ao esquecimento, Exclusão de acesso, Afastamento preventivo, Revogação, Embargos de declaração, Suspensão temporária","vedado restabelecimento item suprimido - Repristinação, Trancamento das contas, Anulação de empenho, Direito ao esquecimento, Exclusão de acesso, Afastamento preventivo, Revogação, Embargos de declaração, Suspensão temporária, Recebimento provisório"
69,marca aquisição cartuchos,expression from LLM question,marca aquisição cartuchos - Catálogo Eletrônico de Padronização,"marca aquisição cartuchos - Catálogo Eletrônico de Padronização, Compra","marca aquisição cartuchos - Catálogo Eletrônico de Padronização, Compra, Patrocínio","marca aquisição cartuchos - Catálogo Eletrônico de Padronização, Compra, Patrocínio, Adquirente","marca aquisição cartuchos - Catálogo Eletrônico de Padronização, Compra, Patrocínio, Adquirente, Licitação por item","marca aquisição cartuchos - Catálogo Eletrônico de Padronização, Compra, Patrocínio, Adquirente, Licitação por item, Aquisição de evidência","marca aquisição cartuchos - Catálogo Eletrônico de Padronização, Compra, Patrocínio, Adquirente, Licitação por item, Aquisição de evidência, Licitação de técnica e preço","marca aquisição cartuchos - Catálogo Eletrônico de Padronização, Compra, Patrocínio, Adquirente, Licitação por item, Aquisição de evidência, Licitação de técnica e preço, Documento de Formalização da Demanda","marca aquisição cartuchos - Catálogo Eletrônico de Padronização, Compra, Patrocínio, Adquirente, Licitação por item, Aquisição de evidência, Licitação de técnica e preço, Documento de Formalização da Demanda, Adware","marca aquisição cartuchos - Catálogo Eletrônico de Padronização, Compra, Patrocínio, Adquirente, Licitação por item, Aquisição de evidência, Licitação de técnica e preço, Documento de Formalização da Demanda, Adware, Munição"
70,SUS recursos União competência do TCU,expression from LLM question,SUS recursos União competência do TCU - Mandato de auditoria,"SUS recursos União competência do TCU - Mandato de auditoria, Transferências da União","SUS recursos União competência do TCU - Mandato de auditoria, Transferências da União, Competência organizacional","SUS recursos União competência do TCU - Mandato de auditoria, Transferências da União, Competência organizacional, Transferências voluntárias","SUS recursos União competência do TCU - Mandato de auditoria, Transferências da União, Competência organizacional, Transferências voluntárias, Processo de contas consolidado","SUS recursos União competência do TCU - Mandato de auditoria, Transferências da União, Competência organizacional, Transferências voluntárias, Processo de contas consolidado, Competência da União","SUS recursos União competência do TCU - Mandato de auditoria, Transferências da União, Competência organizacional, Transferências voluntárias, Processo de contas consolidado, Competência da União, Teto Financeiro de Vigilância em Saúde","SUS recursos União competência do TCU - Mandato de auditoria, Transferências da União, Competência organizacional, Transferências voluntárias, Processo de contas consolidado, Competência da União, Teto Financeiro de Vigilância em Saúde, Competência comum","SUS recursos União competência do TCU - Mandato de auditoria, Transferências da União, Competência organizacional, Transferências voluntárias, Processo de contas consolidado, Competência da União, Teto Financeiro de Vigilância em Saúde, Competência comum","SUS recursos União competência do TCU - Mandato de auditoria, Transferências da União, Competência organizacional, Transferências voluntárias, Processo de contas consolidado, Competência da União, Teto Financeiro de Vigilância em Saúde, Competência comum"
71,preços referenciais sistemas oficiais estimativa de custos,expression from LLM question,preços referenciais sistemas oficiais estimativa de custos - Sicro,"preços referenciais sistemas oficiais estimativa de custos - Sicro, Sinapi","preços referenciais sistemas oficiais estimativa de custos - Sicro, Sinapi, Preço estimado","preços referenciais sistemas oficiais estimativa de custos - Sicro, Sinapi, Preço estimado, Painel de preços","preços referenciais sistemas oficiais estimativa de custos - Sicro, Sinapi, Preço estimado, Painel de preços, Cotação","preços referenciais sistemas oficiais estimativa de custos - Sicro, Sinapi, Preço estimado, Painel de preços, Cotação, URP","preços referenciais sistemas oficiais estimativa de custos - Sicro, Sinapi, Preço estimado, Painel de preços, Cotação, URP, Termo de referência","preços referenciais sistemas oficiais estimativa de custos - Sicro, Sinapi, Preço estimado, Painel de preços, Cotação, URP, Termo de referência, Estimativa de preço","preços referenciais sistemas oficiais estimativa de custos - Sicro, Sinapi, Preço estimado, Painel de preços, Cotação, URP, Termo de referência, Estimativa de preço, Sistema de Registro de Preços","preços referenciais sistemas oficiais estimativa de custos - Sicro, Sinapi, Preço estimado, Painel de preços, Cotação, URP, Termo de referência, Estimativa de preço, Sistema de Registro de Preços, Registro de preços"
72,ponderação técnica e preço,expression from LLM question,ponderação técnica e preço - Licitação de técnica e preço,"ponderação técnica e preço - Licitação de técnica e preço, Proposta técnica","ponderação técnica e preço - Licitação de técnica e preço, Proposta técnica, Tipo de licitação","ponderação técnica e preço - Licitação de técnica e preço, Proposta técnica, Tipo de licitação, Reserva técnica","ponderação técnica e preço - Licitação de técnica e preço, Proposta técnica, Tipo de licitação, Reserva técnica, Proposta de preço","ponderação técnica e preço - Licitação de técnica e preço, Proposta técnica, Tipo de licitação, Reserva técnica, Proposta de preço, Reposicionamento tarifário","ponderação técnica e preço - Licitação de técnica e preço, Proposta técnica, Tipo de licitação, Reserva técnica, Proposta de preço, Reposicionamento tarifário, Relação custo-benefício","ponderação técnica e preço - Licitação de técnica e preço, Proposta técnica, Tipo de licitação, Reserva técnica, Proposta de preço, Reposicionamento tarifário, Relação custo-benefício, Índice de preços","ponderação técnica e preço - Licitação de técnica e preço, Proposta técnica, Tipo de licitação, Reserva técnica, Proposta de preço, Reposicionamento tarifário, Relação custo-benefício, Índice de preços, Licitação de melhor técnica","ponderação técnica e preço - Licitação de técnica e preço, Proposta técnica, Tipo de licitação, Reserva técnica, Proposta de preço, Reposicionamento tarifário, Relação custo-benefício, Índice de preços, Licitação de melhor técnica, Proposta"
73,pontuação desarrazoada licitações técnica e preço,expression from LLM question,pontuação desarrazoada licitações técnica e preço - Licitação de técnica e preço,"pontuação desarrazoada licitações técnica e preço - Licitação de técnica e preço, Licitação de melhor técnica","pontuação desarrazoada licitações técnica e preço - Licitação de técnica e preço, Licitação de melhor técnica, Licitação de menor preço","pontuação desarrazoada licitações técnica e preço - Licitação de técnica e preço, Licitação de melhor técnica, Licitação de menor preço, RDC","pontuação desarrazoada licitações técnica e preço - Licitação de técnica e preço, Licitação de melhor técnica, Licitação de menor preço, RDC, Licitação fracassada","pontuação desarrazoada licitações técnica e preço - Licitação de técnica e preço, Licitação de melhor técnica, Licitação de menor preço, RDC, Licitação fracassada, Obras, serviços ou compras de grande vulto","pontuação desarrazoada licitações técnica e preço - Licitação de técnica e preço, Licitação de melhor técnica, Licitação de menor preço, RDC, Licitação fracassada, Obras, serviços ou compras de grande vulto, Proposta técnica","pontuação desarrazoada licitações técnica e preço - Licitação de técnica e preço, Licitação de melhor técnica, Licitação de menor preço, RDC, Licitação fracassada, Obras, serviços ou compras de grande vulto, Proposta técnica, Tipo de licitação","pontuação desarrazoada licitações técnica e preço - Licitação de técnica e preço, Licitação de melhor técnica, Licitação de menor preço, RDC, Licitação fracassada, Obras, serviços ou compras de grande vulto, Proposta técnica, Tipo de licitação, Licitação de alta complexidade técnica","pontuação desarrazoada licitações técnica e preço - Licitação de técnica e preço, Licitação de melhor técnica, Licitação de menor preço, RDC, Licitação fracassada, Obras, serviços ou compras de grande vulto, Proposta técnica, Tipo de licitação, Licitação de alta complexidade técnica"
