QUERY_ID,RANK,DOC_ID,ENGINE
5,416,90138,SentenceTransformerS
5,417,22788,SentenceTransformerS
5,418,22776,SentenceTransformerS
5,419,14602,SentenceTransformerS
5,420,87007,SentenceTransformerS
5,421,120350,SentenceTransformerS
5,422,68055,SentenceTransformerS
5,423,29469,SentenceTransformerS
5,424,125866,SentenceTransformerS
5,425,21240,SentenceTransformerS
5,426,31679,SentenceTransformerS
5,427,33734,SentenceTransformerS
5,428,47053,SentenceTransformerS
5,429,15013,SentenceTransformerS
5,430,24228,SentenceTransformerS
5,431,24237,SentenceTransformerS
5,432,24249,SentenceTransformerS
5,433,27839,SentenceTransformerS
5,434,104165,SentenceTransformerS
5,435,40898,SentenceTransformerS
5,436,20871,SentenceTransformerS
5,437,13186,SentenceTransformerS
5,438,34630,SentenceTransformerS
5,439,46873,SentenceTransformerS
5,440,39938,SentenceTransformerS
5,441,22965,SentenceTransformerS
5,442,43510,SentenceTransformerS
5,443,69029,SentenceTransformerS
5,444,15804,SentenceTransformerS
5,445,35410,SentenceTransformerS
5,446,35554,SentenceTransformerS
5,447,33015,SentenceTransformerS
5,448,20602,SentenceTransformerS
5,449,33032,SentenceTransformerS
5,450,19505,SentenceTransformerS
5,451,95376,SentenceTransformerS
5,452,42659,SentenceTransformerS
5,453,33821,SentenceTransformerS
5,454,36474,SentenceTransformerS
5,455,35074,SentenceTransformerS
5,456,34930,SentenceTransformerS
5,457,15740,SentenceTransformerS
5,458,30393,SentenceTransformerS
5,459,22208,SentenceTransformerS
5,460,15650,SentenceTransformerS
5,461,120443,SentenceTransformerS
5,462,19664,SentenceTransformerS
5,463,40954,SentenceTransformerS
5,464,8319,SentenceTransformerS
5,465,49851,SentenceTransformerS
5,466,16115,SentenceTransformerS
5,467,115222,SentenceTransformerS
5,468,58168,SentenceTransformerS
5,469,149479,SentenceTransformerS
5,470,39805,SentenceTransformerS
5,471,16089,SentenceTransformerS
5,472,32454,SentenceTransformerS
5,473,15117,SentenceTransformerS
5,474,122672,SentenceTransformerS
5,475,21279,SentenceTransformerS
5,476,102632,SentenceTransformerS
5,477,28084,SentenceTransformerS
5,478,17035,SentenceTransformerS
5,479,31408,SentenceTransformerS
5,480,936,SentenceTransformerS
5,481,21211,SentenceTransformerS
5,482,23104,SentenceTransformerS
5,483,22939,SentenceTransformerS
5,484,18951,SentenceTransformerS
5,485,17181,SentenceTransformerS
5,486,22775,SentenceTransformerS
5,487,22773,SentenceTransformerS
5,488,29596,SentenceTransformerS
5,489,25433,SentenceTransformerS
5,490,19663,SentenceTransformerS
5,491,33809,SentenceTransformerS
5,492,62343,SentenceTransformerS
5,493,90277,SentenceTransformerS
5,494,19340,SentenceTransformerS
5,495,20918,SentenceTransformerS
5,496,20877,SentenceTransformerS
5,497,5526,SentenceTransformerS
5,498,17958,SentenceTransformerS
5,499,17365,SentenceTransformerS
5,500,21698,SentenceTransformerS
6,1,20902,SentenceTransformerS
6,2,18884,SentenceTransformerS
6,3,17955,SentenceTransformerS
6,4,17372,SentenceTransformerS
6,5,16409,SentenceTransformerS
6,6,32841,SentenceTransformerS
6,7,27087,SentenceTransformerS
6,8,33927,SentenceTransformerS
6,9,25290,SentenceTransformerS
6,10,34918,SentenceTransformerS
6,11,3005,SentenceTransformerS
6,12,22804,SentenceTransformerS
6,13,32921,SentenceTransformerS
6,14,33910,SentenceTransformerS
6,15,5316,SentenceTransformerS
6,16,22194,SentenceTransformerS
6,17,78684,SentenceTransformerS
6,18,17936,SentenceTransformerS
6,19,17391,SentenceTransformerS
6,20,116643,SentenceTransformerS
6,21,33031,SentenceTransformerS
6,22,149331,SentenceTransformerS
6,23,14822,SentenceTransformerS
6,24,18262,SentenceTransformerS
6,25,20927,SentenceTransformerS
6,26,12677,SentenceTransformerS
6,27,33065,SentenceTransformerS
6,28,18844,SentenceTransformerS
6,29,34129,SentenceTransformerS
6,30,35195,SentenceTransformerS
6,31,133487,SentenceTransformerS
6,32,31385,SentenceTransformerS
6,33,17888,SentenceTransformerS
6,34,21888,SentenceTransformerS
6,35,18294,SentenceTransformerS
6,36,25637,SentenceTransformerS
6,37,29139,SentenceTransformerS
6,38,41290,SentenceTransformerS
6,39,90512,SentenceTransformerS
6,40,107305,SentenceTransformerS
6,41,53216,SentenceTransformerS
6,42,71916,SentenceTransformerS
6,43,21833,SentenceTransformerS
6,44,35515,SentenceTransformerS
6,45,103047,SentenceTransformerS
6,46,118726,SentenceTransformerS
6,47,18299,SentenceTransformerS
6,48,20926,SentenceTransformerS
6,49,31650,SentenceTransformerS
6,50,18239,SentenceTransformerS
6,51,21908,SentenceTransformerS
6,52,32977,SentenceTransformerS
6,53,17204,SentenceTransformerS
6,54,112967,SentenceTransformerS
6,55,48703,SentenceTransformerS
6,56,20535,SentenceTransformerS
6,57,21904,SentenceTransformerS
6,58,18333,SentenceTransformerS
6,59,19424,SentenceTransformerS
6,60,20496,SentenceTransformerS
6,61,39518,SentenceTransformerS
6,62,17953,SentenceTransformerS
6,63,22139,SentenceTransformerS
6,64,21125,SentenceTransformerS
6,65,19413,SentenceTransformerS
6,66,25638,SentenceTransformerS
6,67,18345,SentenceTransformerS
6,68,17192,SentenceTransformerS
6,69,34324,SentenceTransformerS
6,70,19400,SentenceTransformerS
6,71,31548,SentenceTransformerS
6,72,31574,SentenceTransformerS
6,73,17193,SentenceTransformerS
6,74,34777,SentenceTransformerS
6,75,19403,SentenceTransformerS
6,76,95843,SentenceTransformerS
6,77,33936,SentenceTransformerS
6,78,31394,SentenceTransformerS
6,79,34768,SentenceTransformerS
6,80,17017,SentenceTransformerS
6,81,8276,SentenceTransformerS
6,82,17060,SentenceTransformerS
6,83,31647,SentenceTransformerS
6,84,17172,SentenceTransformerS
6,85,18810,SentenceTransformerS
6,86,31655,SentenceTransformerS
6,87,57236,SentenceTransformerS
6,88,14495,SentenceTransformerS
6,89,18249,SentenceTransformerS
6,90,26560,SentenceTransformerS
6,91,31519,SentenceTransformerS
6,92,102414,SentenceTransformerS
6,93,34202,SentenceTransformerS
6,94,24669,SentenceTransformerS
6,95,31632,SentenceTransformerS
6,96,35485,SentenceTransformerS
6,97,33040,SentenceTransformerS
6,98,25459,SentenceTransformerS
6,99,18888,SentenceTransformerS
6,100,21082,SentenceTransformerS
6,101,15856,SentenceTransformerS
6,102,19490,SentenceTransformerS
6,103,74217,SentenceTransformerS
6,104,17346,SentenceTransformerS
6,105,21917,SentenceTransformerS
6,106,25490,SentenceTransformerS
6,107,34140,SentenceTransformerS
6,108,18379,SentenceTransformerS
6,109,31546,SentenceTransformerS
6,110,20840,SentenceTransformerS
6,111,21836,SentenceTransformerS
6,112,18880,SentenceTransformerS
6,113,31550,SentenceTransformerS
6,114,21188,SentenceTransformerS
6,115,28516,SentenceTransformerS
6,116,71714,SentenceTransformerS
6,117,31565,SentenceTransformerS
6,118,20939,SentenceTransformerS
6,119,20306,SentenceTransformerS
6,120,33027,SentenceTransformerS
6,121,22785,SentenceTransformerS
6,122,33905,SentenceTransformerS
6,123,104234,SentenceTransformerS
6,124,69634,SentenceTransformerS
6,125,34138,SentenceTransformerS
6,126,17365,SentenceTransformerS
6,127,28092,SentenceTransformerS
6,128,20295,SentenceTransformerS
6,129,32946,SentenceTransformerS
6,130,34177,SentenceTransformerS
6,131,18180,SentenceTransformerS
6,132,27047,SentenceTransformerS
6,133,33177,SentenceTransformerS
6,134,18298,SentenceTransformerS
6,135,13701,SentenceTransformerS
6,136,46812,SentenceTransformerS
6,137,21219,SentenceTransformerS
6,138,16873,SentenceTransformerS
6,139,18292,SentenceTransformerS
6,140,17908,SentenceTransformerS
6,141,21873,SentenceTransformerS
6,142,21851,SentenceTransformerS
6,143,40621,SentenceTransformerS
6,144,31680,SentenceTransformerS
6,145,22142,SentenceTransformerS
6,146,31579,SentenceTransformerS
6,147,26490,SentenceTransformerS
6,148,28450,SentenceTransformerS
6,149,17915,SentenceTransformerS
6,150,32978,SentenceTransformerS
6,151,21891,SentenceTransformerS
6,152,16890,SentenceTransformerS
6,153,58015,SentenceTransformerS
6,154,101905,SentenceTransformerS
6,155,21911,SentenceTransformerS
6,156,16097,SentenceTransformerS
6,157,105172,SentenceTransformerS
6,158,18358,SentenceTransformerS
6,159,17368,SentenceTransformerS
6,160,28077,SentenceTransformerS
6,161,101643,SentenceTransformerS
6,162,21163,SentenceTransformerS
6,163,31802,SentenceTransformerS
6,164,17883,SentenceTransformerS
6,165,18892,SentenceTransformerS
6,166,18418,SentenceTransformerS
6,167,16371,SentenceTransformerS
6,168,17048,SentenceTransformerS
6,169,17963,SentenceTransformerS
6,170,18288,SentenceTransformerS
6,171,16321,SentenceTransformerS
6,172,25590,SentenceTransformerS
6,173,33069,SentenceTransformerS
6,174,18396,SentenceTransformerS
6,175,18259,SentenceTransformerS
6,176,34724,SentenceTransformerS
6,177,32711,SentenceTransformerS
6,178,147986,SentenceTransformerS
6,179,115176,SentenceTransformerS
6,180,64193,SentenceTransformerS
6,181,118012,SentenceTransformerS
6,182,12038,SentenceTransformerS
6,183,27784,SentenceTransformerS
6,184,21203,SentenceTransformerS
6,185,34019,SentenceTransformerS
6,186,18075,SentenceTransformerS
6,187,28086,SentenceTransformerS
6,188,33425,SentenceTransformerS
6,189,51918,SentenceTransformerS
6,190,22196,SentenceTransformerS
6,191,27107,SentenceTransformerS
6,192,299,SentenceTransformerS
6,193,17967,SentenceTransformerS
6,194,16293,SentenceTransformerS
6,195,17305,SentenceTransformerS
6,196,53648,SentenceTransformerS
6,197,17961,SentenceTransformerS
6,198,34022,SentenceTransformerS
6,199,59438,SentenceTransformerS
6,200,52875,SentenceTransformerS
6,201,31549,SentenceTransformerS
6,202,28480,SentenceTransformerS
6,203,63366,SentenceTransformerS
6,204,18091,SentenceTransformerS
6,205,20534,SentenceTransformerS
6,206,32839,SentenceTransformerS
6,207,26419,SentenceTransformerS
6,208,31390,SentenceTransformerS
6,209,19488,SentenceTransformerS
6,210,16095,SentenceTransformerS
6,211,32739,SentenceTransformerS
6,212,87606,SentenceTransformerS
6,213,59613,SentenceTransformerS
6,214,34127,SentenceTransformerS
6,215,19412,SentenceTransformerS
6,216,21858,SentenceTransformerS
6,217,35655,SentenceTransformerS
6,218,18870,SentenceTransformerS
6,219,63880,SentenceTransformerS
6,220,33049,SentenceTransformerS
6,221,25995,SentenceTransformerS
6,222,19385,SentenceTransformerS
6,223,18324,SentenceTransformerS
6,224,35212,SentenceTransformerS
6,225,29062,SentenceTransformerS
6,226,13647,SentenceTransformerS
6,227,26998,SentenceTransformerS
6,228,32596,SentenceTransformerS
6,229,18243,SentenceTransformerS
6,230,17229,SentenceTransformerS
6,231,31274,SentenceTransformerS
6,232,31053,SentenceTransformerS
6,233,15440,SentenceTransformerS
6,234,32142,SentenceTransformerS
6,235,27802,SentenceTransformerS
6,236,89332,SentenceTransformerS
6,237,21894,SentenceTransformerS
6,238,19470,SentenceTransformerS
6,239,20268,SentenceTransformerS
6,240,21892,SentenceTransformerS
6,241,25665,SentenceTransformerS
6,242,41658,SentenceTransformerS
6,243,133563,SentenceTransformerS
6,244,18824,SentenceTransformerS
6,245,55435,SentenceTransformerS
6,246,101515,SentenceTransformerS
6,247,34137,SentenceTransformerS
6,248,131049,SentenceTransformerS
6,249,34940,SentenceTransformerS
6,250,88816,SentenceTransformerS
6,251,7166,SentenceTransformerS
6,252,32734,SentenceTransformerS
6,253,137089,SentenceTransformerS
6,254,27053,SentenceTransformerS
6,255,75855,SentenceTransformerS
6,256,17034,SentenceTransformerS
6,257,31393,SentenceTransformerS
6,258,18207,SentenceTransformerS
6,259,32724,SentenceTransformerS
6,260,18293,SentenceTransformerS
6,261,28011,SentenceTransformerS
6,262,7618,SentenceTransformerS
6,263,79337,SentenceTransformerS
6,264,23578,SentenceTransformerS
6,265,14556,SentenceTransformerS
6,266,27942,SentenceTransformerS
6,267,26464,SentenceTransformerS
6,268,16958,SentenceTransformerS
6,269,31547,SentenceTransformerS
6,270,32941,SentenceTransformerS
6,271,34206,SentenceTransformerS
6,272,22849,SentenceTransformerS
6,273,27101,SentenceTransformerS
6,274,27808,SentenceTransformerS
6,275,28535,SentenceTransformerS
6,276,39155,SentenceTransformerS
6,277,31070,SentenceTransformerS
6,278,34698,SentenceTransformerS
6,279,20908,SentenceTransformerS
6,280,18376,SentenceTransformerS
6,281,17959,SentenceTransformerS
6,282,34229,SentenceTransformerS
6,283,32591,SentenceTransformerS
6,284,32606,SentenceTransformerS
6,285,32936,SentenceTransformerS
6,286,31570,SentenceTransformerS
6,287,31764,SentenceTransformerS
6,288,17260,SentenceTransformerS
6,289,27395,SentenceTransformerS
6,290,31516,SentenceTransformerS
6,291,17942,SentenceTransformerS
6,292,18890,SentenceTransformerS
6,293,45377,SentenceTransformerS
6,294,27061,SentenceTransformerS
6,295,18248,SentenceTransformerS
6,296,65265,SentenceTransformerS
6,297,25457,SentenceTransformerS
6,298,57716,SentenceTransformerS
6,299,17011,SentenceTransformerS
6,300,18859,SentenceTransformerS
6,301,17180,SentenceTransformerS
6,302,45149,SentenceTransformerS
6,303,17307,SentenceTransformerS
6,304,28452,SentenceTransformerS
6,305,18818,SentenceTransformerS
6,306,35027,SentenceTransformerS
6,307,35536,SentenceTransformerS
6,308,21871,SentenceTransformerS
6,309,24723,SentenceTransformerS
6,310,20249,SentenceTransformerS
6,311,28065,SentenceTransformerS
6,312,28066,SentenceTransformerS
6,313,28067,SentenceTransformerS
6,314,28090,SentenceTransformerS
6,315,28091,SentenceTransformerS
6,316,29649,SentenceTransformerS
6,317,25996,SentenceTransformerS
6,318,17948,SentenceTransformerS
6,319,31658,SentenceTransformerS
6,320,16145,SentenceTransformerS
6,321,27758,SentenceTransformerS
6,322,97396,SentenceTransformerS
6,323,31059,SentenceTransformerS
6,324,21091,SentenceTransformerS
6,325,310,SentenceTransformerS
6,326,26492,SentenceTransformerS
6,327,32712,SentenceTransformerS
6,328,18314,SentenceTransformerS
6,329,21229,SentenceTransformerS
6,330,34340,SentenceTransformerS
6,331,27982,SentenceTransformerS
6,332,22825,SentenceTransformerS
6,333,104180,SentenceTransformerS
6,334,21850,SentenceTransformerS
6,335,22774,SentenceTransformerS
6,336,31130,SentenceTransformerS
6,337,63964,SentenceTransformerS
6,338,18218,SentenceTransformerS
6,339,22123,SentenceTransformerS
6,340,32920,SentenceTransformerS
6,341,121823,SentenceTransformerS
6,342,32968,SentenceTransformerS
6,343,49845,SentenceTransformerS
6,344,13114,SentenceTransformerS
6,345,26999,SentenceTransformerS
6,346,28052,SentenceTransformerS
6,347,31195,SentenceTransformerS
6,348,33581,SentenceTransformerS
6,349,31386,SentenceTransformerS
6,350,29580,SentenceTransformerS
6,351,17054,SentenceTransformerS
6,352,21266,SentenceTransformerS
6,353,80952,SentenceTransformerS
6,354,32710,SentenceTransformerS
6,355,29582,SentenceTransformerS
6,356,14933,SentenceTransformerS
6,357,15349,SentenceTransformerS
6,358,34212,SentenceTransformerS
6,359,9254,SentenceTransformerS
6,360,26436,SentenceTransformerS
6,361,34148,SentenceTransformerS
6,362,34833,SentenceTransformerS
6,363,42167,SentenceTransformerS
6,364,17239,SentenceTransformerS
6,365,33804,SentenceTransformerS
6,366,35627,SentenceTransformerS
6,367,27815,SentenceTransformerS
6,368,1165,SentenceTransformerS
6,369,28075,SentenceTransformerS
6,370,30953,SentenceTransformerS
6,371,11608,SentenceTransformerS
6,372,18084,SentenceTransformerS
6,373,32730,SentenceTransformerS
6,374,32846,SentenceTransformerS
6,375,15337,SentenceTransformerS
6,376,47857,SentenceTransformerS
6,377,22114,SentenceTransformerS
6,378,17940,SentenceTransformerS
6,379,21811,SentenceTransformerS
6,380,14527,SentenceTransformerS
6,381,21055,SentenceTransformerS
6,382,149267,SentenceTransformerS
6,383,16978,SentenceTransformerS
6,384,17238,SentenceTransformerS
6,385,34141,SentenceTransformerS
6,386,29839,SentenceTransformerS
6,387,21200,SentenceTransformerS
6,388,17291,SentenceTransformerS
6,389,19335,SentenceTransformerS
6,390,18857,SentenceTransformerS
6,391,31578,SentenceTransformerS
6,392,6587,SentenceTransformerS
6,393,13109,SentenceTransformerS
6,394,18858,SentenceTransformerS
6,395,20832,SentenceTransformerS
6,396,20509,SentenceTransformerS
6,397,18235,SentenceTransformerS
6,398,34884,SentenceTransformerS
6,399,34323,SentenceTransformerS
6,400,20597,SentenceTransformerS
6,401,34018,SentenceTransformerS
6,402,17943,SentenceTransformerS
6,403,15212,SentenceTransformerS
6,404,34031,SentenceTransformerS
6,405,28071,SentenceTransformerS
6,406,18200,SentenceTransformerS
6,407,17334,SentenceTransformerS
6,408,31528,SentenceTransformerS
6,409,25236,SentenceTransformerS
6,410,31387,SentenceTransformerS
6,411,34353,SentenceTransformerS
6,412,31631,SentenceTransformerS
6,413,119633,SentenceTransformerS
6,414,25594,SentenceTransformerS
6,415,14621,SentenceTransformerS
6,416,14428,SentenceTransformerS
6,417,94564,SentenceTransformerS
6,418,94143,SentenceTransformerS
6,419,31504,SentenceTransformerS
6,420,32863,SentenceTransformerS
6,421,34881,SentenceTransformerS
6,422,32609,SentenceTransformerS
6,423,25640,SentenceTransformerS
6,424,37329,SentenceTransformerS
6,425,44311,SentenceTransformerS
6,426,31668,SentenceTransformerS
6,427,32856,SentenceTransformerS
6,428,31396,SentenceTransformerS
6,429,14485,SentenceTransformerS
6,430,20513,SentenceTransformerS
6,431,34151,SentenceTransformerS
6,432,47117,SentenceTransformerS
6,433,22113,SentenceTransformerS
6,434,16910,SentenceTransformerS
6,435,39688,SentenceTransformerS
6,436,21187,SentenceTransformerS
6,437,82555,SentenceTransformerS
6,438,32950,SentenceTransformerS
6,439,17167,SentenceTransformerS
6,440,31080,SentenceTransformerS
6,441,95991,SentenceTransformerS
6,442,33595,SentenceTransformerS
6,443,111331,SentenceTransformerS
6,444,43098,SentenceTransformerS
6,445,33887,SentenceTransformerS
6,446,64290,SentenceTransformerS
6,447,21081,SentenceTransformerS
6,448,18279,SentenceTransformerS
6,449,36778,SentenceTransformerS
6,450,25137,SentenceTransformerS
6,451,39348,SentenceTransformerS
6,452,34142,SentenceTransformerS
6,453,15880,SentenceTransformerS
6,454,28012,SentenceTransformerS
6,455,31939,SentenceTransformerS
6,456,27099,SentenceTransformerS
6,457,21872,SentenceTransformerS
6,458,131051,SentenceTransformerS
6,459,20837,SentenceTransformerS
6,460,27826,SentenceTransformerS
6,461,18025,SentenceTransformerS
6,462,20224,SentenceTransformerS
6,463,18284,SentenceTransformerS
6,464,21893,SentenceTransformerS
6,465,48702,SentenceTransformerS
6,466,34238,SentenceTransformerS
6,467,17045,SentenceTransformerS
6,468,19364,SentenceTransformerS
6,469,31648,SentenceTransformerS
6,470,14558,SentenceTransformerS
6,471,15722,SentenceTransformerS
6,472,27139,SentenceTransformerS
6,473,18347,SentenceTransformerS
6,474,20871,SentenceTransformerS
6,475,31344,SentenceTransformerS
6,476,20618,SentenceTransformerS
6,477,25631,SentenceTransformerS
6,478,33082,SentenceTransformerS
6,479,34726,SentenceTransformerS
6,480,17820,SentenceTransformerS
6,481,16285,SentenceTransformerS
6,482,14820,SentenceTransformerS
6,483,18285,SentenceTransformerS
6,484,7090,SentenceTransformerS
6,485,99954,SentenceTransformerS
6,486,9255,SentenceTransformerS
6,487,29602,SentenceTransformerS
6,488,27009,SentenceTransformerS
6,489,13613,SentenceTransformerS
6,490,31150,SentenceTransformerS
6,491,9690,SentenceTransformerS
6,492,116954,SentenceTransformerS
6,493,103098,SentenceTransformerS
6,494,146358,SentenceTransformerS
6,495,18228,SentenceTransformerS
6,496,47156,SentenceTransformerS
6,497,21934,SentenceTransformerS
6,498,31540,SentenceTransformerS
6,499,21280,SentenceTransformerS
6,500,37613,SentenceTransformerS
7,1,32883,SentenceTransformerS
7,2,18043,SentenceTransformerS
7,3,32864,SentenceTransformerS
7,4,18041,SentenceTransformerS
7,5,17210,SentenceTransformerS
7,6,17257,SentenceTransformerS
7,7,18904,SentenceTransformerS
7,8,23289,SentenceTransformerS
7,9,17068,SentenceTransformerS
7,10,17209,SentenceTransformerS
7,11,11604,SentenceTransformerS
7,12,33804,SentenceTransformerS
7,13,15418,SentenceTransformerS
7,14,22193,SentenceTransformerS
7,15,32430,SentenceTransformerS
7,16,31541,SentenceTransformerS
7,17,17204,SentenceTransformerS
7,18,21162,SentenceTransformerS
7,19,23210,SentenceTransformerS
7,20,21260,SentenceTransformerS
7,21,29667,SentenceTransformerS
7,22,19744,SentenceTransformerS
7,23,16090,SentenceTransformerS
7,24,81314,SentenceTransformerS
7,25,18201,SentenceTransformerS
7,26,18058,SentenceTransformerS
7,27,18000,SentenceTransformerS
7,28,24166,SentenceTransformerS
7,29,24178,SentenceTransformerS
7,30,32571,SentenceTransformerS
7,31,3044,SentenceTransformerS
7,32,18936,SentenceTransformerS
7,33,20484,SentenceTransformerS
7,34,21234,SentenceTransformerS
7,35,35220,SentenceTransformerS
7,36,15237,SentenceTransformerS
7,37,31192,SentenceTransformerS
7,38,17090,SentenceTransformerS
7,39,32610,SentenceTransformerS
7,40,18030,SentenceTransformerS
7,41,46972,SentenceTransformerS
7,42,29863,SentenceTransformerS
7,43,17226,SentenceTransformerS
7,44,32437,SentenceTransformerS
7,45,15088,SentenceTransformerS
7,46,28093,SentenceTransformerS
7,47,18938,SentenceTransformerS
7,48,1373,SentenceTransformerS
7,49,120654,SentenceTransformerS
7,50,18027,SentenceTransformerS
7,51,83623,SentenceTransformerS
7,52,33493,SentenceTransformerS
7,53,39925,SentenceTransformerS
7,54,62872,SentenceTransformerS
7,55,16856,SentenceTransformerS
7,56,30108,SentenceTransformerS
7,57,11638,SentenceTransformerS
7,58,32836,SentenceTransformerS
7,59,18019,SentenceTransformerS
7,60,56317,SentenceTransformerS
7,61,26562,SentenceTransformerS
7,62,14970,SentenceTransformerS
7,63,14489,SentenceTransformerS
7,64,30351,SentenceTransformerS
7,65,18363,SentenceTransformerS
7,66,15854,SentenceTransformerS
7,67,14495,SentenceTransformerS
7,68,57236,SentenceTransformerS
7,69,33758,SentenceTransformerS
7,70,15385,SentenceTransformerS
7,71,19741,SentenceTransformerS
7,72,96444,SentenceTransformerS
7,73,123642,SentenceTransformerS
7,74,145171,SentenceTransformerS
7,75,61974,SentenceTransformerS
7,76,27965,SentenceTransformerS
7,77,20973,SentenceTransformerS
7,78,18382,SentenceTransformerS
7,79,30379,SentenceTransformerS
7,80,34117,SentenceTransformerS
7,81,68308,SentenceTransformerS
7,82,21831,SentenceTransformerS
7,83,16122,SentenceTransformerS
7,84,19713,SentenceTransformerS
7,85,19714,SentenceTransformerS
7,86,12237,SentenceTransformerS
7,87,15038,SentenceTransformerS
7,88,29837,SentenceTransformerS
7,89,29600,SentenceTransformerS
7,90,61605,SentenceTransformerS
7,91,54001,SentenceTransformerS
7,92,14973,SentenceTransformerS
7,93,34915,SentenceTransformerS
7,94,18018,SentenceTransformerS
7,95,31599,SentenceTransformerS
7,96,17887,SentenceTransformerS
7,97,13603,SentenceTransformerS
7,98,68396,SentenceTransformerS
7,99,18206,SentenceTransformerS
7,100,74436,SentenceTransformerS
7,101,59,SentenceTransformerS
7,102,132572,SentenceTransformerS
7,103,20539,SentenceTransformerS
7,104,32662,SentenceTransformerS
7,105,20985,SentenceTransformerS
7,106,30033,SentenceTransformerS
7,107,15089,SentenceTransformerS
7,108,32466,SentenceTransformerS
7,109,140804,SentenceTransformerS
7,110,29615,SentenceTransformerS
7,111,16262,SentenceTransformerS
7,112,21793,SentenceTransformerS
7,113,88754,SentenceTransformerS
7,114,18055,SentenceTransformerS
7,115,26319,SentenceTransformerS
7,116,19726,SentenceTransformerS
7,117,30933,SentenceTransformerS
7,118,15377,SentenceTransformerS
7,119,26010,SentenceTransformerS
7,120,17022,SentenceTransformerS
7,121,5574,SentenceTransformerS
7,122,31504,SentenceTransformerS
7,123,19365,SentenceTransformerS
7,124,80964,SentenceTransformerS
7,125,29686,SentenceTransformerS
7,126,41117,SentenceTransformerS
7,127,22898,SentenceTransformerS
7,128,57067,SentenceTransformerS
7,129,140499,SentenceTransformerS
7,130,18402,SentenceTransformerS
7,131,30927,SentenceTransformerS
7,132,34317,SentenceTransformerS
7,133,27138,SentenceTransformerS
7,134,30099,SentenceTransformerS
7,135,19340,SentenceTransformerS
7,136,8729,SentenceTransformerS
7,137,15039,SentenceTransformerS
7,138,17225,SentenceTransformerS
7,139,29011,SentenceTransformerS
7,140,142821,SentenceTransformerS
7,141,20249,SentenceTransformerS
7,142,97211,SentenceTransformerS
7,143,49529,SentenceTransformerS
7,144,33672,SentenceTransformerS
7,145,19703,SentenceTransformerS
7,146,31120,SentenceTransformerS
7,147,7257,SentenceTransformerS
7,148,19386,SentenceTransformerS
7,149,18013,SentenceTransformerS
7,150,19732,SentenceTransformerS
7,151,13186,SentenceTransformerS
7,152,30378,SentenceTransformerS
7,153,30116,SentenceTransformerS
7,154,34105,SentenceTransformerS
7,155,32643,SentenceTransformerS
7,156,18020,SentenceTransformerS
7,157,32589,SentenceTransformerS
7,158,30934,SentenceTransformerS
7,159,53624,SentenceTransformerS
7,160,12333,SentenceTransformerS
7,161,30143,SentenceTransformerS
7,162,32797,SentenceTransformerS
7,163,49107,SentenceTransformerS
7,164,34945,SentenceTransformerS
7,165,32455,SentenceTransformerS
7,166,33735,SentenceTransformerS
7,167,56759,SentenceTransformerS
7,168,19724,SentenceTransformerS
7,169,47459,SentenceTransformerS
7,170,21091,SentenceTransformerS
7,171,9551,SentenceTransformerS
7,172,32449,SentenceTransformerS
7,173,35011,SentenceTransformerS
7,174,16155,SentenceTransformerS
7,175,17205,SentenceTransformerS
7,176,23341,SentenceTransformerS
7,177,36574,SentenceTransformerS
7,178,26590,SentenceTransformerS
7,179,22119,SentenceTransformerS
7,180,11595,SentenceTransformerS
7,181,30142,SentenceTransformerS
7,182,18016,SentenceTransformerS
7,183,139240,SentenceTransformerS
7,184,53,SentenceTransformerS
7,185,19667,SentenceTransformerS
7,186,148929,SentenceTransformerS
7,187,31764,SentenceTransformerS
7,188,13110,SentenceTransformerS
7,189,33709,SentenceTransformerS
7,190,18046,SentenceTransformerS
7,191,51078,SentenceTransformerS
7,192,15391,SentenceTransformerS
7,193,14476,SentenceTransformerS
7,194,14971,SentenceTransformerS
7,195,39938,SentenceTransformerS
7,196,11617,SentenceTransformerS
7,197,67219,SentenceTransformerS
7,198,109711,SentenceTransformerS
7,199,134594,SentenceTransformerS
7,200,693,SentenceTransformerS
7,201,23731,SentenceTransformerS
7,202,33047,SentenceTransformerS
7,203,32808,SentenceTransformerS
7,204,70788,SentenceTransformerS
7,205,20603,SentenceTransformerS
7,206,18359,SentenceTransformerS
7,207,30349,SentenceTransformerS
7,208,45324,SentenceTransformerS
7,209,17018,SentenceTransformerS
7,210,31725,SentenceTransformerS
7,211,37393,SentenceTransformerS
7,212,27095,SentenceTransformerS
7,213,30936,SentenceTransformerS
7,214,30042,SentenceTransformerS
7,215,31253,SentenceTransformerS
7,216,17089,SentenceTransformerS
7,217,13256,SentenceTransformerS
7,218,59883,SentenceTransformerS
7,219,31337,SentenceTransformerS
7,220,52928,SentenceTransformerS
7,221,28088,SentenceTransformerS
7,222,31070,SentenceTransformerS
7,223,18364,SentenceTransformerS
7,224,90138,SentenceTransformerS
7,225,23253,SentenceTransformerS
7,226,33807,SentenceTransformerS
7,227,19543,SentenceTransformerS
7,228,13535,SentenceTransformerS
7,229,17730,SentenceTransformerS
7,230,39617,SentenceTransformerS
7,231,28860,SentenceTransformerS
7,232,29566,SentenceTransformerS
7,233,15180,SentenceTransformerS
7,234,98038,SentenceTransformerS
7,235,20835,SentenceTransformerS
7,236,17207,SentenceTransformerS
7,237,82416,SentenceTransformerS
