QUERY_ID,DOC_ID,SCORE,ENGINE,RANK
40,78777,2,(BM25|STS)+Reranker+LLM,2
40,61911,2,(BM25|STS)+Reranker+LLM,3
40,35211,2,(BM25|STS)+Reranker+LLM,5
40,34908,2,(BM25|STS)+Reranker+LLM,6
40,35208,2,(BM25|STS)+Reranker+LLM,8
40,66721,2,(BM25|STS)+Reranker+LLM,9
40,34950,2,(BM25|STS)+Reranker+LLM,10
40,26552,2,BM25+LLM,236
40,147658,1,BM25+LLM,686
40,67491,0,BM25+LLM,764
40,87428,0,BM25+LLM,956
40,44311,0,BM25+LLM,985
41,21135,3,(BM25|STS)+Reranker+LLM,1
41,58868,3,(BM25|STS)+Reranker+LLM,2
41,45859,3,(BM25|STS)+Reranker+LLM,3
41,68132,3,(BM25|STS)+Reranker+LLM,4
41,85759,3,(BM25|STS)+Reranker+LLM,5
41,77037,3,(BM25|STS)+Reranker+LLM,6
41,22813,3,(BM25|STS)+Reranker+LLM,7
41,21835,3,(BM25|STS)+Reranker+LLM,8
41,21864,3,(BM25|STS)+Reranker+LLM,9
41,37613,2,(BM25|STS)+Reranker+LLM,10
41,18323,1,BM25+LLM,105
41,32995,1,BM25+LLM,523
41,32426,1,BM25+LLM,737
41,181,1,BM25+LLM,743
41,15390,1,BM25+LLM,874
42,21162,3,(BM25|STS)+Reranker+LLM,1
42,21058,3,(BM25|STS)+Reranker+LLM,3
42,20597,3,(BM25|STS)+Reranker+LLM,4
42,21057,2,(BM25|STS)+Reranker+LLM,2
42,31599,2,(BM25|STS)+Reranker+LLM,5
42,21199,2,(BM25|STS)+Reranker+LLM,6
42,80964,2,(BM25|STS)+Reranker+LLM,7
42,20556,2,(BM25|STS)+Reranker+LLM,8
42,25634,2,(BM25|STS)+Reranker+LLM,9
42,20835,2,(BM25|STS)+Reranker+LLM,10
42,72668,2,BM25+LLM,334
42,33928,1,BM25+LLM,39
42,17389,1,BM25+LLM,287
42,14913,1,BM25+LLM,310
42,33420,1,BM25+LLM,433
43,21814,3,(BM25|STS)+Reranker+LLM,1
43,33056,3,(BM25|STS)+Reranker+LLM,2
43,34321,3,(BM25|STS)+Reranker+LLM,4
43,22124,3,(BM25|STS)+Reranker+LLM,6
43,22785,3,(BM25|STS)+Reranker+LLM,7
43,34258,2,(BM25|STS)+Reranker+LLM,3
43,33055,2,(BM25|STS)+Reranker+LLM,5
43,432,2,BM25+LLM,7
43,35917,2,(BM25|STS)+Reranker+LLM,9
43,21839,2,(BM25|STS)+Reranker+LLM,10
43,21867,2,BM25+LLM,23
43,34132,2,BM25+LLM,38
43,43929,1,(BM25|STS)+Reranker+LLM,8
43,111331,1,BM25+LLM,12
43,18920,1,BM25+LLM,34
44,15067,3,(BM25|STS)+Reranker+LLM,1
44,15370,3,(BM25|STS)+Reranker+LLM,2
44,15071,3,(BM25|STS)+Reranker+LLM,3
44,32672,3,(BM25|STS)+Reranker+LLM,4
44,32696,3,(BM25|STS)+Reranker+LLM,5
44,32671,3,(BM25|STS)+Reranker+LLM,6
44,39056,3,(BM25|STS)+Reranker+LLM,8
44,78586,2,(BM25|STS)+Reranker+LLM,7
44,27090,1,BM25+LLM,291
44,15390,1,BM25+LLM,350
44,22899,0,(BM25|STS)+Reranker+LLM,9
44,33774,0,(BM25|STS)+Reranker+LLM,10
44,34946,0,BM25+LLM,140
44,32374,0,BM25+LLM,332
44,15409,0,BM25+LLM,386
45,21135,3,(BM25|STS)+Reranker+LLM,1
45,21864,3,(BM25|STS)+Reranker+LLM,2
45,103458,3,(BM25|STS)+Reranker+LLM,3
45,59211,3,(BM25|STS)+Reranker+LLM,4
45,70748,3,(BM25|STS)+Reranker+LLM,5
45,117370,3,(BM25|STS)+Reranker+LLM,6
45,139562,3,(BM25|STS)+Reranker+LLM,7
45,21194,3,(BM25|STS)+Reranker+LLM,8
45,43879,3,(BM25|STS)+Reranker+LLM,9
45,50140,3,(BM25|STS)+Reranker+LLM,10
45,31523,1,BM25+LLM,256
45,11530,1,BM25+LLM,316
45,34214,1,BM25+LLM,519
45,31612,1,BM25+LLM,528
45,18436,0,BM25+LLM,955
46,29356,3,(BM25|STS)+Reranker+LLM,1
46,88847,3,(BM25|STS)+Reranker+LLM,2
46,33026,3,(BM25|STS)+Reranker+LLM,3
46,29371,3,(BM25|STS)+Reranker+LLM,4
46,74717,3,(BM25|STS)+Reranker+LLM,5
46,20557,3,(BM25|STS)+Reranker+LLM,6
46,29349,3,(BM25|STS)+Reranker+LLM,7
46,85586,3,(BM25|STS)+Reranker+LLM,8
46,75210,3,(BM25|STS)+Reranker+LLM,9
46,97014,2,(BM25|STS)+Reranker+LLM,10
46,18334,1,BM25+LLM,157
46,15669,1,BM25+LLM,426
46,21224,1,BM25+LLM,438
46,17380,1,BM25+LLM,774
46,39538,0,BM25+LLM,330
47,33815,3,(BM25|STS)+Reranker+LLM,1
47,129445,3,(BM25|STS)+Reranker+LLM,6
47,29378,3,(BM25|STS)+Reranker+LLM,7
47,9777,2,(BM25|STS)+Reranker+LLM,3
47,49458,2,(BM25|STS)+Reranker+LLM,4
47,33791,2,(BM25|STS)+Reranker+LLM,8
47,8319,2,(BM25|STS)+Reranker+LLM,9
47,49851,2,(BM25|STS)+Reranker+LLM,10
47,28870,1,(BM25|STS)+Reranker+LLM,2
47,44317,1,(BM25|STS)+Reranker+LLM,5
47,18088,1,BM25+LLM,128
47,8864,0,BM25+LLM,32
47,99942,0,BM25+LLM,425
47,33038,0,BM25+LLM,533
47,136402,0,BM25+LLM,998
48,31740,3,(BM25|STS)+Reranker+LLM,1
48,78023,3,(BM25|STS)+Reranker+LLM,2
48,113690,3,(BM25|STS)+Reranker+LLM,3
48,33122,3,(BM25|STS)+Reranker+LLM,4
48,20257,3,(BM25|STS)+Reranker+LLM,5
48,19572,3,(BM25|STS)+Reranker+LLM,6
48,19600,3,(BM25|STS)+Reranker+LLM,7
48,19601,3,(BM25|STS)+Reranker+LLM,8
48,58133,3,(BM25|STS)+Reranker+LLM,9
48,20258,2,(BM25|STS)+Reranker+LLM,10
48,30628,1,BM25+LLM,99
48,14901,1,BM25+LLM,162
48,28908,0,BM25+LLM,244
48,13175,0,BM25+LLM,616
48,114481,0,BM25+LLM,702
49,2845,3,(BM25|STS)+Reranker+LLM,1
49,33914,3,(BM25|STS)+Reranker+LLM,2
49,31565,3,(BM25|STS)+Reranker+LLM,4
49,19449,3,(BM25|STS)+Reranker+LLM,5
49,31568,3,(BM25|STS)+Reranker+LLM,6
49,31564,3,(BM25|STS)+Reranker+LLM,8
49,19395,3,(BM25|STS)+Reranker+LLM,10
49,18896,2,(BM25|STS)+Reranker+LLM,3
49,18852,2,(BM25|STS)+Reranker+LLM,7
49,84414,2,(BM25|STS)+Reranker+LLM,9
49,34940,2,BM25+LLM,768
49,31515,1,BM25+LLM,260
49,19426,1,BM25+LLM,296
49,20943,1,BM25+LLM,405
49,17990,1,BM25+LLM,913
50,37514,3,(BM25|STS)+Reranker+LLM,2
50,32601,3,(BM25|STS)+Reranker+LLM,3
50,12154,3,(BM25|STS)+Reranker+LLM,4
50,71048,3,(BM25|STS)+Reranker+LLM,5
50,18398,3,(BM25|STS)+Reranker+LLM,6
50,55310,3,(BM25|STS)+Reranker+LLM,7
50,17123,3,(BM25|STS)+Reranker+LLM,8
50,17097,3,(BM25|STS)+Reranker+LLM,9
50,17259,3,(BM25|STS)+Reranker+LLM,10
50,31427,2,(BM25|STS)+Reranker+LLM,1
50,61946,1,BM25+LLM,884
50,32390,0,BM25+LLM,117
50,23160,0,BM25+LLM,481
50,31146,0,BM25+LLM,585
50,147815,0,BM25+LLM,820
51,2845,3,(BM25|STS)+Reranker+LLM,1
51,5714,3,(BM25|STS)+Reranker+LLM,2
51,58593,3,(BM25|STS)+Reranker+LLM,4
51,14862,3,(BM25|STS)+Reranker+LLM,5
51,18100,3,(BM25|STS)+Reranker+LLM,9
51,17360,2,(BM25|STS)+Reranker+LLM,3
51,14268,2,(BM25|STS)+Reranker+LLM,6
51,14270,2,(BM25|STS)+Reranker+LLM,7
51,31251,2,(BM25|STS)+Reranker+LLM,8
51,14279,2,(BM25|STS)+Reranker+LLM,10
51,43452,1,BM25+LLM,584
51,33914,0,BM25+LLM,29
51,27993,0,BM25+LLM,249
51,31570,0,BM25+LLM,406
51,88886,0,BM25+LLM,436
52,139391,3,(BM25|STS)+Reranker+LLM,1
52,40940,3,(BM25|STS)+Reranker+LLM,2
52,72733,3,(BM25|STS)+Reranker+LLM,3
52,106389,3,(BM25|STS)+Reranker+LLM,4
52,36391,3,(BM25|STS)+Reranker+LLM,5
52,43860,3,(BM25|STS)+Reranker+LLM,6
52,23081,3,(BM25|STS)+Reranker+LLM,7
52,15181,3,(BM25|STS)+Reranker+LLM,8
52,25645,3,(BM25|STS)+Reranker+LLM,9
52,150633,3,(BM25|STS)+Reranker+LLM,10
52,97974,1,BM25+LLM,90
52,37660,1,BM25+LLM,119
52,41964,1,BM25+LLM,394
52,23671,0,BM25+LLM,215
52,25694,0,BM25+LLM,261
53,48357,3,(BM25|STS)+Reranker+LLM,1
53,22101,2,(BM25|STS)+Reranker+LLM,2
53,21817,2,(BM25|STS)+Reranker+LLM,3
53,21801,2,(BM25|STS)+Reranker+LLM,4
53,26373,2,(BM25|STS)+Reranker+LLM,5
53,25757,2,(BM25|STS)+Reranker+LLM,6
53,33069,2,(BM25|STS)+Reranker+LLM,7
53,22211,2,(BM25|STS)+Reranker+LLM,8
53,22212,2,(BM25|STS)+Reranker+LLM,9
53,92041,2,(BM25|STS)+Reranker+LLM,10
53,31076,1,BM25+LLM,34
53,18334,1,BM25+LLM,121
53,22909,0,BM25+LLM,262
53,34742,0,BM25+LLM,267
53,15234,0,BM25+LLM,501
54,19407,3,(BM25|STS)+Reranker+LLM,7
54,26373,2,(BM25|STS)+Reranker+LLM,1
54,25757,2,(BM25|STS)+Reranker+LLM,2
54,21817,2,(BM25|STS)+Reranker+LLM,3
54,22211,2,(BM25|STS)+Reranker+LLM,4
54,22212,2,(BM25|STS)+Reranker+LLM,5
54,21853,2,(BM25|STS)+Reranker+LLM,6
54,48357,2,(BM25|STS)+Reranker+LLM,8
54,22135,2,(BM25|STS)+Reranker+LLM,9
54,54764,2,(BM25|STS)+Reranker+LLM,10
54,9775,0,BM25+LLM,323
54,54302,0,BM25+LLM,596
54,34789,0,BM25+LLM,676
54,19575,0,BM25+LLM,743
54,14959,0,BM25+LLM,755
55,17992,3,(BM25|STS)+Reranker+LLM,1
55,19451,3,(BM25|STS)+Reranker+LLM,2
55,17993,3,(BM25|STS)+Reranker+LLM,3
55,18924,2,(BM25|STS)+Reranker+LLM,4
55,57986,2,(BM25|STS)+Reranker+LLM,5
55,18040,2,(BM25|STS)+Reranker+LLM,6
55,82758,2,(BM25|STS)+Reranker+LLM,10
55,120633,1,(BM25|STS)+Reranker+LLM,7
55,18060,1,(BM25|STS)+Reranker+LLM,8
55,23077,1,(BM25|STS)+Reranker+LLM,9
55,34906,1,BM25+LLM,501
55,18072,0,BM25+LLM,82
55,18371,0,BM25+LLM,231
55,80578,0,BM25+LLM,614
55,90652,0,BM25+LLM,652
56,18865,3,(BM25|STS)+Reranker+LLM,1
56,31249,3,(BM25|STS)+Reranker+LLM,2
56,14114,2,(BM25|STS)+Reranker+LLM,3
56,31278,2,(BM25|STS)+Reranker+LLM,4
56,14273,2,(BM25|STS)+Reranker+LLM,9
56,31250,1,(BM25|STS)+Reranker+LLM,5
56,31252,1,(BM25|STS)+Reranker+LLM,6
56,5714,1,(BM25|STS)+Reranker+LLM,7
56,25574,1,(BM25|STS)+Reranker+LLM,8
56,50055,1,(BM25|STS)+Reranker+LLM,10
56,90275,1,BM25+LLM,329
56,31610,0,BM25+LLM,181
56,5066,0,BM25+LLM,601
56,81119,0,BM25+LLM,621
56,13277,0,BM25+LLM,855
57,5714,3,(BM25|STS)+Reranker+LLM,1
57,18426,2,(BM25|STS)+Reranker+LLM,3
57,17129,2,(BM25|STS)+Reranker+LLM,5
57,18100,2,(BM25|STS)+Reranker+LLM,7
57,31277,1,(BM25|STS)+Reranker+LLM,2
57,34883,1,(BM25|STS)+Reranker+LLM,4
57,18865,1,(BM25|STS)+Reranker+LLM,6
57,22098,1,(BM25|STS)+Reranker+LLM,8
57,146739,1,(BM25|STS)+Reranker+LLM,9
57,21936,1,(BM25|STS)+Reranker+LLM,10
57,32946,1,BM25+LLM,430
57,18849,1,BM25+LLM,820
57,25289,1,BM25+LLM,942
57,39454,0,BM25+LLM,307
57,108414,0,BM25+LLM,322
58,123011,3,(BM25|STS)+Reranker+LLM,1
58,71433,3,(BM25|STS)+Reranker+LLM,2
58,36637,3,(BM25|STS)+Reranker+LLM,3
58,55607,2,(BM25|STS)+Reranker+LLM,4
58,96554,2,(BM25|STS)+Reranker+LLM,5
58,13172,2,(BM25|STS)+Reranker+LLM,6
58,34323,2,(BM25|STS)+Reranker+LLM,7
58,34140,2,(BM25|STS)+Reranker+LLM,8
58,17967,2,(BM25|STS)+Reranker+LLM,9
58,22793,2,(BM25|STS)+Reranker+LLM,10
58,15049,1,BM25+LLM,246
58,18846,1,BM25+LLM,454
58,34306,0,BM25+LLM,541
58,17229,0,BM25+LLM,844
58,19399,0,BM25+LLM,997
59,109695,3,(BM25|STS)+Reranker+LLM,1
59,67390,3,(BM25|STS)+Reranker+LLM,2
59,12949,3,(BM25|STS)+Reranker+LLM,3
59,17090,3,(BM25|STS)+Reranker+LLM,5
59,108415,2,(BM25|STS)+Reranker+LLM,4
59,12696,2,(BM25|STS)+Reranker+LLM,6
59,18015,2,(BM25|STS)+Reranker+LLM,7
59,17109,2,(BM25|STS)+Reranker+LLM,8
59,72668,2,(BM25|STS)+Reranker+LLM,9
59,18936,1,(BM25|STS)+Reranker+LLM,10
59,19332,1,BM25+LLM,31
59,5028,1,BM25+LLM,394
59,18953,0,BM25+LLM,667
59,21200,0,BM25+LLM,801
59,32974,0,BM25+LLM,982
60,63595,3,(BM25|STS)+Reranker+LLM,1
60,13233,3,(BM25|STS)+Reranker+LLM,2
60,34672,3,(BM25|STS)+Reranker+LLM,3
60,9989,3,(BM25|STS)+Reranker+LLM,4
60,35428,3,(BM25|STS)+Reranker+LLM,5
60,35258,3,(BM25|STS)+Reranker+LLM,6
60,35435,3,(BM25|STS)+Reranker+LLM,7
60,13770,3,(BM25|STS)+Reranker+LLM,10
60,111444,2,(BM25|STS)+Reranker+LLM,8
60,145500,2,(BM25|STS)+Reranker+LLM,9
60,100468,1,BM25+LLM,170
60,35501,1,BM25+LLM,527
60,25256,0,BM25+LLM,450
60,31569,0,BM25+LLM,856
60,23125,0,BM25+LLM,932
61,17128,2,(BM25|STS)+Reranker+LLM,1
61,44162,2,(BM25|STS)+Reranker+LLM,2
61,26067,2,(BM25|STS)+Reranker+LLM,3
61,26111,2,(BM25|STS)+Reranker+LLM,6
61,44145,1,(BM25|STS)+Reranker+LLM,4
61,37170,1,(BM25|STS)+Reranker+LLM,5
61,68698,1,(BM25|STS)+Reranker+LLM,7
61,64402,1,(BM25|STS)+Reranker+LLM,8
61,16157,1,(BM25|STS)+Reranker+LLM,9
61,79602,1,(BM25|STS)+Reranker+LLM,10
61,31254,1,BM25+LLM,172
61,13191,1,BM25+LLM,624
61,13186,1,BM25+LLM,643
61,40475,0,BM25+LLM,493
61,25961,0,BM25+LLM,715
62,107361,3,(BM25|STS)+Reranker+LLM,1
62,13694,3,(BM25|STS)+Reranker+LLM,2
62,42817,2,(BM25|STS)+Reranker+LLM,3
62,22108,2,(BM25|STS)+Reranker+LLM,9
62,34226,1,(BM25|STS)+Reranker+LLM,4
62,42635,1,(BM25|STS)+Reranker+LLM,5
62,20844,1,(BM25|STS)+Reranker+LLM,6
62,17831,1,(BM25|STS)+Reranker+LLM,7
62,39216,1,(BM25|STS)+Reranker+LLM,8
62,20503,1,(BM25|STS)+Reranker+LLM,10
62,18004,1,BM25+LLM,194
62,18862,1,BM25+LLM,635
62,39450,0,BM25+LLM,129
62,15727,0,BM25+LLM,490
62,17335,0,BM25+LLM,500
63,13583,3,(BM25|STS)+Reranker+LLM,1
63,17184,3,(BM25|STS)+Reranker+LLM,2
63,75014,3,(BM25|STS)+Reranker+LLM,4
63,109923,3,(BM25|STS)+Reranker+LLM,5
63,36337,3,(BM25|STS)+Reranker+LLM,10
63,83994,2,(BM25|STS)+Reranker+LLM,3
63,57781,2,(BM25|STS)+Reranker+LLM,6
63,34746,2,(BM25|STS)+Reranker+LLM,7
63,4856,2,(BM25|STS)+Reranker+LLM,8
63,43804,2,(BM25|STS)+Reranker+LLM,9
63,40641,1,BM25+LLM,50
63,48269,1,BM25+LLM,186
63,28855,1,BM25+LLM,519
63,9650,1,BM25+LLM,530
63,83,1,BM25+LLM,938
64,31629,3,(BM25|STS)+Reranker+LLM,1
64,103458,3,(BM25|STS)+Reranker+LLM,3
64,59211,3,(BM25|STS)+Reranker+LLM,4
64,70748,3,(BM25|STS)+Reranker+LLM,5
64,54852,3,(BM25|STS)+Reranker+LLM,6
64,15253,3,(BM25|STS)+Reranker+LLM,7
64,50140,3,(BM25|STS)+Reranker+LLM,8
64,43879,3,(BM25|STS)+Reranker+LLM,9
64,28189,3,(BM25|STS)+Reranker+LLM,10
64,151614,1,(BM25|STS)+Reranker+LLM,2
64,81554,1,BM25+LLM,323
64,17812,1,BM25+LLM,370
64,8858,1,BM25+LLM,679
64,19572,0,BM25+LLM,559
64,22135,0,BM25+LLM,800
65,21864,3,(BM25|STS)+Reranker+LLM,1
65,21135,3,(BM25|STS)+Reranker+LLM,3
65,22165,3,(BM25|STS)+Reranker+LLM,4
65,22095,3,(BM25|STS)+Reranker+LLM,5
65,22813,3,(BM25|STS)+Reranker+LLM,6
65,54852,3,(BM25|STS)+Reranker+LLM,8
65,16996,3,(BM25|STS)+Reranker+LLM,9
65,22164,3,(BM25|STS)+Reranker+LLM,10
65,18410,2,(BM25|STS)+Reranker+LLM,7
65,32467,1,(BM25|STS)+Reranker+LLM,2
65,21235,1,BM25+LLM,245
65,20595,1,BM25+LLM,308
65,32637,1,BM25+LLM,510
65,103374,1,BM25+LLM,745
65,20543,0,BM25+LLM,939
66,52912,3,(BM25|STS)+Reranker+LLM,1
66,15092,3,(BM25|STS)+Reranker+LLM,3
66,22168,3,(BM25|STS)+Reranker+LLM,4
66,20561,3,(BM25|STS)+Reranker+LLM,5
66,16895,3,(BM25|STS)+Reranker+LLM,6
66,45015,3,(BM25|STS)+Reranker+LLM,7
66,50537,3,(BM25|STS)+Reranker+LLM,8
66,14526,3,(BM25|STS)+Reranker+LLM,9
66,62306,3,(BM25|STS)+Reranker+LLM,10
66,147727,2,(BM25|STS)+Reranker+LLM,2
66,136440,0,BM25+LLM,211
66,29923,0,BM25+LLM,392
66,33983,0,BM25+LLM,501
66,39037,0,BM25+LLM,580
66,43356,0,BM25+LLM,677
67,17209,3,(BM25|STS)+Reranker+LLM,1
67,10089,3,(BM25|STS)+Reranker+LLM,2
67,49135,3,(BM25|STS)+Reranker+LLM,3
67,11612,3,(BM25|STS)+Reranker+LLM,4
67,17089,3,(BM25|STS)+Reranker+LLM,5
67,15532,3,(BM25|STS)+Reranker+LLM,6
67,17249,3,(BM25|STS)+Reranker+LLM,7
67,18019,3,(BM25|STS)+Reranker+LLM,8
67,17204,3,(BM25|STS)+Reranker+LLM,9
67,17206,3,(BM25|STS)+Reranker+LLM,10
67,57008,0,BM25+LLM,105
67,19371,0,BM25+LLM,234
67,53176,0,BM25+LLM,484
67,66707,0,BM25+LLM,769
67,22166,0,BM25+LLM,889
68,104455,3,(BM25|STS)+Reranker+LLM,1
68,18019,1,(BM25|STS)+Reranker+LLM,2
68,17204,1,(BM25|STS)+Reranker+LLM,3
68,21101,1,(BM25|STS)+Reranker+LLM,4
68,92815,1,(BM25|STS)+Reranker+LLM,10
68,21852,1,BM25+LLM,163
68,29832,0,(BM25|STS)+Reranker+LLM,5
68,29651,0,(BM25|STS)+Reranker+LLM,6
68,33620,0,(BM25|STS)+Reranker+LLM,7
68,56084,0,(BM25|STS)+Reranker+LLM,8
68,27107,0,BM25+LLM,9
68,32730,0,(BM25|STS)+Reranker+LLM,9
68,29386,0,BM25+LLM,107
68,28901,0,BM25+LLM,205
68,28966,0,BM25+LLM,249
69,13633,3,(BM25|STS)+Reranker+LLM,1
69,21867,3,(BM25|STS)+Reranker+LLM,2
69,34132,3,(BM25|STS)+Reranker+LLM,3
69,34146,3,(BM25|STS)+Reranker+LLM,4
69,21850,3,(BM25|STS)+Reranker+LLM,7
69,18920,3,(BM25|STS)+Reranker+LLM,8
69,28920,2,(BM25|STS)+Reranker+LLM,5
69,22195,2,(BM25|STS)+Reranker+LLM,6
69,17191,1,(BM25|STS)+Reranker+LLM,9
69,13563,1,(BM25|STS)+Reranker+LLM,10
69,18276,1,BM25+LLM,87
69,58300,1,BM25+LLM,123
69,35620,0,BM25+LLM,142
69,34667,0,BM25+LLM,175
69,31146,0,BM25+LLM,188
70,25573,3,(BM25|STS)+Reranker+LLM,1
70,31005,3,(BM25|STS)+Reranker+LLM,2
70,29129,3,(BM25|STS)+Reranker+LLM,3
70,82005,3,(BM25|STS)+Reranker+LLM,4
70,17043,3,(BM25|STS)+Reranker+LLM,5
70,9775,3,(BM25|STS)+Reranker+LLM,6
70,44207,3,(BM25|STS)+Reranker+LLM,7
70,6549,3,(BM25|STS)+Reranker+LLM,8
70,25445,3,(BM25|STS)+Reranker+LLM,10
70,26060,2,(BM25|STS)+Reranker+LLM,9
70,130410,2,BM25+LLM,50
70,13631,1,BM25+LLM,33
70,25859,1,BM25+LLM,537
70,23558,0,BM25+LLM,798
70,89464,0,BM25+LLM,962
71,22165,3,(BM25|STS)+Reranker+LLM,1
71,22164,3,(BM25|STS)+Reranker+LLM,2
71,15289,3,(BM25|STS)+Reranker+LLM,6
71,54843,3,(BM25|STS)+Reranker+LLM,10
71,69161,2,(BM25|STS)+Reranker+LLM,3
71,37601,2,(BM25|STS)+Reranker+LLM,4
71,22170,2,(BM25|STS)+Reranker+LLM,5
71,18320,2,(BM25|STS)+Reranker+LLM,7
71,40171,2,(BM25|STS)+Reranker+LLM,8
71,12032,2,(BM25|STS)+Reranker+LLM,9
71,34255,2,BM25+LLM,396
71,17233,1,BM25+LLM,431
71,20946,1,BM25+LLM,670
71,31276,1,BM25+LLM,762
71,21841,1,BM25+LLM,961
72,20970,3,(BM25|STS)+Reranker+LLM,1
72,21064,3,(BM25|STS)+Reranker+LLM,2
72,53641,3,(BM25|STS)+Reranker+LLM,3
72,15740,3,(BM25|STS)+Reranker+LLM,4
72,34126,3,(BM25|STS)+Reranker+LLM,5
72,2966,3,(BM25|STS)+Reranker+LLM,6
72,20506,3,(BM25|STS)+Reranker+LLM,7
72,37613,3,(BM25|STS)+Reranker+LLM,8
72,31689,3,(BM25|STS)+Reranker+LLM,9
72,21207,2,(BM25|STS)+Reranker+LLM,10
72,161,1,BM25+LLM,57
72,40647,1,BM25+LLM,294
72,11595,0,BM25+LLM,261
72,22155,0,BM25+LLM,485
72,18435,0,BM25+LLM,913
73,33082,3,(BM25|STS)+Reranker+LLM,1
73,133563,3,(BM25|STS)+Reranker+LLM,2
73,20506,3,(BM25|STS)+Reranker+LLM,4
73,21159,3,(BM25|STS)+Reranker+LLM,5
73,21229,3,(BM25|STS)+Reranker+LLM,6
73,20869,3,(BM25|STS)+Reranker+LLM,7
73,53641,3,(BM25|STS)+Reranker+LLM,8
73,15740,3,(BM25|STS)+Reranker+LLM,9
73,43098,2,(BM25|STS)+Reranker+LLM,3
73,53841,2,(BM25|STS)+Reranker+LLM,10
73,161,1,BM25+LLM,135
73,40647,1,BM25+LLM,497
73,22155,1,BM25+LLM,767
73,11595,0,BM25+LLM,450
73,35538,0,BM25+LLM,466
74,693,3,(BM25|STS)+Reranker+LLM,1
74,18399,3,(BM25|STS)+Reranker+LLM,6
74,18409,3,(BM25|STS)+Reranker+LLM,8
74,18954,3,(BM25|STS)+Reranker+LLM,9
74,31101,3,(BM25|STS)+Reranker+LLM,10
74,31061,2,(BM25|STS)+Reranker+LLM,2
74,18955,2,(BM25|STS)+Reranker+LLM,3
74,82570,2,(BM25|STS)+Reranker+LLM,4
74,14508,2,(BM25|STS)+Reranker+LLM,5
74,31060,2,(BM25|STS)+Reranker+LLM,7
74,20239,0,BM25+LLM,258
74,57955,0,BM25+LLM,332
74,22281,0,BM25+LLM,799
74,81742,0,BM25+LLM,830
74,17097,0,BM25+LLM,926
75,105994,3,(BM25|STS)+Reranker+LLM,1
75,26341,3,(BM25|STS)+Reranker+LLM,2
75,17017,3,(BM25|STS)+Reranker+LLM,3
75,9884,2,(BM25|STS)+Reranker+LLM,4
75,25289,2,(BM25|STS)+Reranker+LLM,6
75,102918,1,(BM25|STS)+Reranker+LLM,5
75,79794,1,(BM25|STS)+Reranker+LLM,7
75,135758,1,(BM25|STS)+Reranker+LLM,8
75,51117,1,(BM25|STS)+Reranker+LLM,9
75,19500,1,(BM25|STS)+Reranker+LLM,10
75,31583,1,BM25+LLM,245
75,22817,1,BM25+LLM,671
75,4777,0,BM25+LLM,120
75,25275,0,BM25+LLM,557
75,39668,0,BM25+LLM,596
76,33621,3,(BM25|STS)+Reranker+LLM,1
76,32402,3,(BM25|STS)+Reranker+LLM,2
76,32034,3,(BM25|STS)+Reranker+LLM,3
76,29832,3,(BM25|STS)+Reranker+LLM,4
76,29854,3,(BM25|STS)+Reranker+LLM,5
76,32024,3,(BM25|STS)+Reranker+LLM,6
76,29664,3,(BM25|STS)+Reranker+LLM,7
76,32035,3,(BM25|STS)+Reranker+LLM,8
76,44954,3,(BM25|STS)+Reranker+LLM,10
76,1846,2,(BM25|STS)+Reranker+LLM,9
76,13236,1,BM25+LLM,219
76,22886,1,BM25+LLM,235
76,38963,0,BM25+LLM,317
76,25671,0,BM25+LLM,737
76,146302,0,BM25+LLM,769
77,17105,3,(BM25|STS)+Reranker+LLM,1
77,104716,2,(BM25|STS)+Reranker+LLM,2
77,67871,2,(BM25|STS)+Reranker+LLM,3
77,17350,2,(BM25|STS)+Reranker+LLM,4
77,14485,2,(BM25|STS)+Reranker+LLM,5
77,16252,2,(BM25|STS)+Reranker+LLM,6
77,17275,2,(BM25|STS)+Reranker+LLM,9
77,107401,1,(BM25|STS)+Reranker+LLM,7
77,18183,1,(BM25|STS)+Reranker+LLM,8
77,20560,1,(BM25|STS)+Reranker+LLM,10
77,18086,1,BM25+LLM,60
77,32963,1,BM25+LLM,309
77,31627,1,BM25+LLM,466
77,91254,1,BM25+LLM,572
77,45859,0,BM25+LLM,238
78,14895,3,(BM25|STS)+Reranker+LLM,1
78,71456,3,(BM25|STS)+Reranker+LLM,2
78,17895,3,(BM25|STS)+Reranker+LLM,3
78,13226,3,(BM25|STS)+Reranker+LLM,7
78,67011,3,(BM25|STS)+Reranker+LLM,9
78,14555,3,(BM25|STS)+Reranker+LLM,10
78,17173,2,(BM25|STS)+Reranker+LLM,4
78,19410,2,(BM25|STS)+Reranker+LLM,5
78,19390,2,(BM25|STS)+Reranker+LLM,6
78,18860,2,(BM25|STS)+Reranker+LLM,8
78,31580,1,BM25+LLM,236
78,13564,1,BM25+LLM,257
78,21194,1,BM25+LLM,745
78,18081,0,BM25+LLM,424
78,72668,0,BM25+LLM,503
79,34290,3,(BM25|STS)+Reranker+LLM,1
79,31507,3,(BM25|STS)+Reranker+LLM,2
79,32925,2,(BM25|STS)+Reranker+LLM,3
79,34227,2,(BM25|STS)+Reranker+LLM,5
79,18265,2,(BM25|STS)+Reranker+LLM,6
79,18196,2,(BM25|STS)+Reranker+LLM,9
79,31681,1,(BM25|STS)+Reranker+LLM,4
