QUERY_ID,DOC_ID,SCORE,ENGINE,RANK
40,78777,2,(BM25|STS)+Reranker+LLM,2
40,61911,2,(BM25|STS)+Reranker+LLM,3
40,35211,2,(BM25|STS)+Reranker+LLM,5
40,34908,2,(BM25|STS)+Reranker+LLM,6
40,35208,2,(BM25|STS)+Reranker+LLM,8
40,66721,2,(BM25|STS)+Reranker+LLM,9
40,34950,2,(BM25|STS)+Reranker+LLM,10
40,26552,2,BM25+LLM,236
40,147658,1,BM25+LLM,686
40,67491,0,BM25+LLM,764
40,87428,0,BM25+LLM,956
40,44311,0,BM25+LLM,985
41,21135,3,(BM25|STS)+Reranker+LLM,1
41,58868,3,(BM25|STS)+Reranker+LLM,2
41,45859,3,(BM25|STS)+Reranker+LLM,3
41,68132,3,(BM25|STS)+Reranker+LLM,4
41,85759,3,(BM25|STS)+Reranker+LLM,5
41,77037,3,(BM25|STS)+Reranker+LLM,6
41,22813,3,(BM25|STS)+Reranker+LLM,7
41,21835,3,(BM25|STS)+Reranker+LLM,8
41,21864,3,(BM25|STS)+Reranker+LLM,9
41,37613,2,(BM25|STS)+Reranker+LLM,10
41,18323,1,BM25+LLM,105
41,32995,1,BM25+LLM,523
41,32426,1,BM25+LLM,737
41,181,1,BM25+LLM,743
41,15390,1,BM25+LLM,874
42,21162,3,(BM25|STS)+Reranker+LLM,1
42,21058,3,(BM25|STS)+Reranker+LLM,3
42,20597,3,(BM25|STS)+Reranker+LLM,4
42,21057,2,(BM25|STS)+Reranker+LLM,2
42,31599,2,(BM25|STS)+Reranker+LLM,5
42,21199,2,(BM25|STS)+Reranker+LLM,6
42,80964,2,(BM25|STS)+Reranker+LLM,7
42,20556,2,(BM25|STS)+Reranker+LLM,8
42,25634,2,(BM25|STS)+Reranker+LLM,9
42,20835,2,(BM25|STS)+Reranker+LLM,10
42,72668,2,BM25+LLM,334
42,33928,1,BM25+LLM,39
42,17389,1,BM25+LLM,287
42,14913,1,BM25+LLM,310
42,33420,1,BM25+LLM,433
43,21814,3,(BM25|STS)+Reranker+LLM,1
43,33056,3,(BM25|STS)+Reranker+LLM,2
43,34321,3,(BM25|STS)+Reranker+LLM,4
43,22124,3,(BM25|STS)+Reranker+LLM,6
43,22785,3,(BM25|STS)+Reranker+LLM,7
43,34258,2,(BM25|STS)+Reranker+LLM,3
43,33055,2,(BM25|STS)+Reranker+LLM,5
43,432,2,BM25+LLM,7
43,35917,2,(BM25|STS)+Reranker+LLM,9
43,21839,2,(BM25|STS)+Reranker+LLM,10
43,21867,2,BM25+LLM,23
43,34132,2,BM25+LLM,38
43,43929,1,(BM25|STS)+Reranker+LLM,8
43,111331,1,BM25+LLM,12
43,18920,1,BM25+LLM,34
44,15067,3,(BM25|STS)+Reranker+LLM,1
44,15370,3,(BM25|STS)+Reranker+LLM,2
44,15071,3,(BM25|STS)+Reranker+LLM,3
44,32672,3,(BM25|STS)+Reranker+LLM,4
44,32696,3,(BM25|STS)+Reranker+LLM,5
44,32671,3,(BM25|STS)+Reranker+LLM,6
44,39056,3,(BM25|STS)+Reranker+LLM,8
44,78586,2,(BM25|STS)+Reranker+LLM,7
44,27090,1,BM25+LLM,291
44,15390,1,BM25+LLM,350
44,22899,0,(BM25|STS)+Reranker+LLM,9
44,33774,0,(BM25|STS)+Reranker+LLM,10
44,34946,0,BM25+LLM,140
44,32374,0,BM25+LLM,332
44,15409,0,BM25+LLM,386
45,21135,3,(BM25|STS)+Reranker+LLM,1
45,21864,3,(BM25|STS)+Reranker+LLM,2
45,103458,3,(BM25|STS)+Reranker+LLM,3
45,59211,3,(BM25|STS)+Reranker+LLM,4
45,70748,3,(BM25|STS)+Reranker+LLM,5
45,117370,3,(BM25|STS)+Reranker+LLM,6
45,139562,3,(BM25|STS)+Reranker+LLM,7
45,21194,3,(BM25|STS)+Reranker+LLM,8
45,43879,3,(BM25|STS)+Reranker+LLM,9
45,50140,3,(BM25|STS)+Reranker+LLM,10
45,31523,1,BM25+LLM,256
45,11530,1,BM25+LLM,316
45,34214,1,BM25+LLM,519
45,31612,1,BM25+LLM,528
45,18436,0,BM25+LLM,955
46,29356,3,(BM25|STS)+Reranker+LLM,1
46,88847,3,(BM25|STS)+Reranker+LLM,2
46,33026,3,(BM25|STS)+Reranker+LLM,3
46,29371,3,(BM25|STS)+Reranker+LLM,4
46,74717,3,(BM25|STS)+Reranker+LLM,5
46,20557,3,(BM25|STS)+Reranker+LLM,6
46,29349,3,(BM25|STS)+Reranker+LLM,7
46,85586,3,(BM25|STS)+Reranker+LLM,8
46,75210,3,(BM25|STS)+Reranker+LLM,9
46,97014,2,(BM25|STS)+Reranker+LLM,10
46,18334,1,BM25+LLM,157
46,15669,1,BM25+LLM,426
46,21224,1,BM25+LLM,438
46,17380,1,BM25+LLM,774
46,39538,0,BM25+LLM,330
47,33815,3,(BM25|STS)+Reranker+LLM,1
47,129445,3,(BM25|STS)+Reranker+LLM,6
47,29378,3,(BM25|STS)+Reranker+LLM,7
47,9777,2,(BM25|STS)+Reranker+LLM,3
47,49458,2,(BM25|STS)+Reranker+LLM,4
47,33791,2,(BM25|STS)+Reranker+LLM,8
47,8319,2,(BM25|STS)+Reranker+LLM,9
47,49851,2,(BM25|STS)+Reranker+LLM,10
47,28870,1,(BM25|STS)+Reranker+LLM,2
47,44317,1,(BM25|STS)+Reranker+LLM,5
47,18088,1,BM25+LLM,128
47,8864,0,BM25+LLM,32
47,99942,0,BM25+LLM,425
47,33038,0,BM25+LLM,533
47,136402,0,BM25+LLM,998
48,31740,3,(BM25|STS)+Reranker+LLM,1
48,78023,3,(BM25|STS)+Reranker+LLM,2
48,113690,3,(BM25|STS)+Reranker+LLM,3
48,33122,3,(BM25|STS)+Reranker+LLM,4
48,20257,3,(BM25|STS)+Reranker+LLM,5
48,19572,3,(BM25|STS)+Reranker+LLM,6
48,19600,3,(BM25|STS)+Reranker+LLM,7
48,19601,3,(BM25|STS)+Reranker+LLM,8
48,58133,3,(BM25|STS)+Reranker+LLM,9
48,20258,2,(BM25|STS)+Reranker+LLM,10
48,30628,1,BM25+LLM,99
48,14901,1,BM25+LLM,162
48,28908,0,BM25+LLM,244
48,13175,0,BM25+LLM,616
48,114481,0,BM25+LLM,702
49,2845,3,(BM25|STS)+Reranker+LLM,1
49,33914,3,(BM25|STS)+Reranker+LLM,2
49,31565,3,(BM25|STS)+Reranker+LLM,4
49,19449,3,(BM25|STS)+Reranker+LLM,5
49,31568,3,(BM25|STS)+Reranker+LLM,6
49,31564,3,(BM25|STS)+Reranker+LLM,8
49,19395,3,(BM25|STS)+Reranker+LLM,10
49,18896,2,(BM25|STS)+Reranker+LLM,3
49,18852,2,(BM25|STS)+Reranker+LLM,7
49,84414,2,(BM25|STS)+Reranker+LLM,9
49,34940,2,BM25+LLM,768
49,31515,1,BM25+LLM,260
49,19426,1,BM25+LLM,296
49,20943,1,BM25+LLM,405
49,17990,1,BM25+LLM,913
50,37514,3,(BM25|STS)+Reranker+LLM,2
50,32601,3,(BM25|STS)+Reranker+LLM,3
50,12154,3,(BM25|STS)+Reranker+LLM,4
50,71048,3,(BM25|STS)+Reranker+LLM,5
50,18398,3,(BM25|STS)+Reranker+LLM,6
50,55310,3,(BM25|STS)+Reranker+LLM,7
50,17123,3,(BM25|STS)+Reranker+LLM,8
50,17097,3,(BM25|STS)+Reranker+LLM,9
50,17259,3,(BM25|STS)+Reranker+LLM,10
50,31427,2,(BM25|STS)+Reranker+LLM,1
50,61946,1,BM25+LLM,884
50,32390,0,BM25+LLM,117
50,23160,0,BM25+LLM,481
50,31146,0,BM25+LLM,585
50,147815,0,BM25+LLM,820
